"Step","PROPS-NeRF-ablate-19 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-19 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-19 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-18 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-18 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-18 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-17 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-17 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-17 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-16 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-16 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-16 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-15 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-15 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-15 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-14 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-14 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-14 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-13 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-13 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-13 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-12 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-12 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-12 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-11 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-11 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-11 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-10 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-10 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-10 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-9 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-9 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-9 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-8 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-8 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-8 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-7 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-7 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-7 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-6 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-6 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-6 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-5 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-5 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-5 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-4 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-4 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-4 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-3 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-3 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-3 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-2 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-2 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-2 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-1 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-1 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-1 - Train Loss Dict/regularization_loss__MAX","PROPS-NeRF-ablate-0 - Train Loss Dict/regularization_loss","PROPS-NeRF-ablate-0 - Train Loss Dict/regularization_loss__MIN","PROPS-NeRF-ablate-0 - Train Loss Dict/regularization_loss__MAX"
"100","0.007574948016554117","0.007574948016554117","0.007574948016554117","0.00960856955498457","0.00960856955498457","0.00960856955498457","0.00989645067602396","0.00989645067602396","0.00989645067602396","0.007802543230354786","0.007802543230354786","0.007802543230354786","0.008379639126360416","0.008379639126360416","0.008379639126360416","0.01036240067332983","0.01036240067332983","0.01036240067332983","0.0097179701551795","0.0097179701551795","0.0097179701551795","0.011771640740334988","0.011771640740334988","0.011771640740334988","0.010628098621964455","0.010628098621964455","0.010628098621964455","0.01177173387259245","0.01177173387259245","0.01177173387259245","0.010689951479434967","0.010689951479434967","0.010689951479434967","0.008853997103869915","0.008853997103869915","0.008853997103869915","0.009794472716748714","0.009794472716748714","0.009794472716748714","0.00952342338860035","0.009453793987631798","0.009593052789568901","0.008933664299547672","0.008933664299547672","0.008933664299547672","0.008253391832113266","0.008253391832113266","0.008253391832113266","0.010992013849318027","0.010992013849318027","0.010992013849318027","0.011260999366641045","0.011260999366641045","0.011260999366641045","0.008264712058007717","0.008264712058007717","0.008264712058007717","0.02703353762626648","0.02703353762626648","0.02703353762626648"
"110","0.008484693244099617","0.008484693244099617","0.008484693244099617","0.011342271231114864","0.011342271231114864","0.011342271231114864","0.01034663524478674","0.01034663524478674","0.01034663524478674","0.009479447267949581","0.009479447267949581","0.009479447267949581","0.008651143871247768","0.008651143871247768","0.008651143871247768","0.009780412539839745","0.009780412539839745","0.009780412539839745","0.012444471009075642","0.012444471009075642","0.012444471009075642","0.009550140239298344","0.009550140239298344","0.009550140239298344","0.007399777881801128","0.007399777881801128","0.007399777881801128","0.008815689943730831","0.008815689943730831","0.008815689943730831","0.008976566605269909","0.008976566605269909","0.008976566605269909","0.012596335262060165","0.012596335262060165","0.012596335262060165","0.010212658904492855","0.010212658904492855","0.010212658904492855","0.010633221361786127","0.009991925209760666","0.011274517513811588","0.007085112389177084","0.007085112389177084","0.007085112389177084","0.00917564332485199","0.00917564332485199","0.00917564332485199","0.009636281058192253","0.009636281058192253","0.009636281058192253","0.011106475256383419","0.011106475256383419","0.011106475256383419","0.006830534897744656","0.006830534897744656","0.006830534897744656","0.027542704716324806","0.027542704716324806","0.027542704716324806"
"120","0.007857568562030792","0.007857568562030792","0.007857568562030792","0.008063266985118389","0.008063266985118389","0.008063266985118389","0.010806456208229065","0.010806456208229065","0.010806456208229065","0.008695613592863083","0.008695613592863083","0.008695613592863083","0.008393989875912666","0.008393989875912666","0.008393989875912666","0.00809263251721859","0.00809263251721859","0.00809263251721859","0.009630926884710789","0.009630926884710789","0.009630926884710789","0.008565203286707401","0.008565203286707401","0.008565203286707401","0.007648452650755644","0.007648452650755644","0.007648452650755644","0.011404994875192642","0.011404994875192642","0.011404994875192642","0.0077467807568609715","0.0077467807568609715","0.0077467807568609715","0.014253437519073486","0.014253437519073486","0.014253437519073486","0.009142870083451271","0.009142870083451271","0.009142870083451271","0.010527328588068485","0.010035271756350994","0.011019385419785976","0.007883845828473568","0.007883845828473568","0.007883845828473568","0.008393250405788422","0.008393250405788422","0.008393250405788422","0.007926004007458687","0.007926004007458687","0.007926004007458687","0.008696493692696095","0.008696493692696095","0.008696493692696095","0.00859090592712164","0.00859090592712164","0.00859090592712164","0.03164157643914223","0.03164157643914223","0.03164157643914223"
"130","0.010048124007880688","0.010048124007880688","0.010048124007880688","0.0076271602883934975","0.0076271602883934975","0.0076271602883934975","0.0140705406665802","0.0140705406665802","0.0140705406665802","0.00927821546792984","0.00927821546792984","0.00927821546792984","0.007411568891257048","0.007411568891257048","0.007411568891257048","0.007938243448734283","0.007938243448734283","0.007938243448734283","0.01065167598426342","0.01065167598426342","0.01065167598426342","0.009289158508181572","0.009289158508181572","0.009289158508181572","0.009439591318368912","0.009439591318368912","0.009439591318368912","0.007984453812241554","0.007984453812241554","0.007984453812241554","0.00866012554615736","0.00866012554615736","0.00866012554615736","0.010186207480728626","0.010186207480728626","0.010186207480728626","0.009642818942666054","0.009642818942666054","0.009642818942666054","0.007900189608335495","0.007848802022635937","0.007951577194035053","0.006584851071238518","0.006584851071238518","0.006584851071238518","0.008094942197203636","0.008094942197203636","0.008094942197203636","0.009429504163563251","0.009429504163563251","0.009429504163563251","0.013048614375293255","0.013048614375293255","0.013048614375293255","0.007781092543154955","0.007781092543154955","0.007781092543154955","0.030418312177062035","0.030418312177062035","0.030418312177062035"
"140","0.006871268153190613","0.006871268153190613","0.006871268153190613","0.00956276711076498","0.00956276711076498","0.00956276711076498","0.008266504853963852","0.008266504853963852","0.008266504853963852","0.007661701180040836","0.007661701180040836","0.007661701180040836","0.0076192510314285755","0.0076192510314285755","0.0076192510314285755","0.010068602859973907","0.010068602859973907","0.010068602859973907","0.010023493319749832","0.010023493319749832","0.010023493319749832","0.010784009471535683","0.010784009471535683","0.010784009471535683","0.008129718713462353","0.008129718713462353","0.008129718713462353","0.008393041789531708","0.008393041789531708","0.008393041789531708","0.00867806002497673","0.00867806002497673","0.00867806002497673","0.00745442695915699","0.00745442695915699","0.00745442695915699","0.009228686802089214","0.009228686802089214","0.009228686802089214","0.007482595508918166","0.007140515837818384","0.007824675180017948","0.007085748948156834","0.007085748948156834","0.007085748948156834","0.007176287472248077","0.007176287472248077","0.007176287472248077","0.007297572214156389","0.007297572214156389","0.007297572214156389","0.009250439703464508","0.009250439703464508","0.009250439703464508","0.007038175128400326","0.007038175128400326","0.007038175128400326","0.030493874102830887","0.030493874102830887","0.030493874102830887"
"150","0.0069268690422177315","0.0069268690422177315","0.0069268690422177315","0.00830093864351511","0.00830093864351511","0.00830093864351511","0.008424228057265282","0.008424228057265282","0.008424228057265282","0.009061318822205067","0.009061318822205067","0.009061318822205067","0.006904977839440107","0.006904977839440107","0.006904977839440107","0.009105375967919827","0.009105375967919827","0.009105375967919827","0.010716551914811134","0.010716551914811134","0.010716551914811134","0.007288981229066849","0.007288981229066849","0.007288981229066849","0.008328665979206562","0.008328665979206562","0.008328665979206562","0.007254614029079676","0.007254614029079676","0.007254614029079676","0.007351908832788467","0.007351908832788467","0.007351908832788467","0.006169568281620741","0.006169568281620741","0.006169568281620741","0.009148743003606796","0.009148743003606796","0.009148743003606796","0.00828619860112667","0.007132929749786854","0.009439467452466488","0.006022204179316759","0.006022204179316759","0.006022204179316759","0.008152014575898647","0.008152014575898647","0.008152014575898647","0.008542478084564209","0.008542478084564209","0.008542478084564209","0.008873364888131618","0.008873364888131618","0.008873364888131618","0.007083311211317778","0.007083311211317778","0.007083311211317778","0.024141637608408928","0.024141637608408928","0.024141637608408928"
"160","0.0077665275894105434","0.0077665275894105434","0.0077665275894105434","0.008529452607035637","0.008529452607035637","0.008529452607035637","0.008984622545540333","0.008984622545540333","0.008984622545540333","0.008739609271287918","0.008739609271287918","0.008739609271287918","0.007262311410158873","0.007262311410158873","0.007262311410158873","0.00980034563690424","0.00980034563690424","0.00980034563690424","0.009459249675273895","0.009459249675273895","0.009459249675273895","0.00870221946388483","0.00870221946388483","0.00870221946388483","0.007784845307469368","0.007784845307469368","0.007784845307469368","0.008342848159372807","0.008342848159372807","0.008342848159372807","0.008836968801915646","0.008836968801915646","0.008836968801915646","0.009498702362179756","0.009498702362179756","0.009498702362179756","0.006995691452175379","0.006995691452175379","0.006995691452175379","0.007459492655470967","0.006996620912104845","0.00792236439883709","0.006044615991413593","0.006044615991413593","0.006044615991413593","0.006179820280522108","0.006179820280522108","0.006179820280522108","0.006872091442346573","0.006872091442346573","0.006872091442346573","0.00810109730809927","0.00810109730809927","0.00810109730809927","0.008150194771587849","0.008150194771587849","0.008150194771587849","0.025384068489074707","0.025384068489074707","0.025384068489074707"
"170","0.006757224909961224","0.006757224909961224","0.006757224909961224","0.006752670276910067","0.006752670276910067","0.006752670276910067","0.009015294723212719","0.009015294723212719","0.009015294723212719","0.007139964960515499","0.007139964960515499","0.007139964960515499","0.007355110719799995","0.007355110719799995","0.007355110719799995","0.007292667403817177","0.007292667403817177","0.007292667403817177","0.009334898553788662","0.009334898553788662","0.009334898553788662","0.009525366127490997","0.009525366127490997","0.009525366127490997","0.0070471870712935925","0.0070471870712935925","0.0070471870712935925","0.009514138102531433","0.009514138102531433","0.009514138102531433","0.006935456767678261","0.006935456767678261","0.006935456767678261","0.006393249146640301","0.006393249146640301","0.006393249146640301","0.009336353279650211","0.009336353279650211","0.009336353279650211","0.006494247121736407","0.006479774136096239","0.0065087201073765755","0.006114829331636429","0.006114829331636429","0.006114829331636429","0.0071143233217298985","0.0071143233217298985","0.0071143233217298985","0.007925106212496758","0.007925106212496758","0.007925106212496758","0.00958466436713934","0.00958466436713934","0.00958466436713934","0.006667841225862503","0.006667841225862503","0.006667841225862503","0.0290767140686512","0.0290767140686512","0.0290767140686512"
"180","0.007243787869811058","0.007243787869811058","0.007243787869811058","0.00835238117724657","0.00835238117724657","0.00835238117724657","0.009761564433574677","0.009761564433574677","0.009761564433574677","0.008765184320509434","0.008765184320509434","0.008765184320509434","0.005955468397587538","0.005955468397587538","0.005955468397587538","0.009018384851515293","0.009018384851515293","0.009018384851515293","0.009024561382830143","0.009024561382830143","0.009024561382830143","0.008540955372154713","0.008540955372154713","0.008540955372154713","0.007075777277350426","0.007075777277350426","0.007075777277350426","0.007975545711815357","0.007975545711815357","0.007975545711815357","0.007496771868318319","0.007496771868318319","0.007496771868318319","0.0074617210775613785","0.0074617210775613785","0.0074617210775613785","0.008671189658343792","0.008671189658343792","0.008671189658343792","0.007998307468369603","0.007230003830045462","0.008766611106693745","0.00633672159165144","0.00633672159165144","0.00633672159165144","0.008192038163542747","0.008192038163542747","0.008192038163542747","0.007775603327900171","0.007775603327900171","0.007775603327900171","0.008235943503677845","0.008235943503677845","0.008235943503677845","0.005874887574464083","0.005874887574464083","0.005874887574464083","0.027085043489933014","0.027085043489933014","0.027085043489933014"
"190","0.007076877634972334","0.007076877634972334","0.007076877634972334","0.007584062870591879","0.007584062870591879","0.007584062870591879","0.007463752757757902","0.007463752757757902","0.007463752757757902","0.00883345678448677","0.00883345678448677","0.00883345678448677","0.006217361893504858","0.006217361893504858","0.006217361893504858","0.00908417534083128","0.00908417534083128","0.00908417534083128","0.008167555555701256","0.008167555555701256","0.008167555555701256","0.008392496965825558","0.008392496965825558","0.008392496965825558","0.0067377835512161255","0.0067377835512161255","0.0067377835512161255","0.0063963355496525764","0.0063963355496525764","0.0063963355496525764","0.008061796426773071","0.008061796426773071","0.008061796426773071","0.007620668038725853","0.007620668038725853","0.007620668038725853","0.006749361287802458","0.006749361287802458","0.006749361287802458","0.008707046508789062","0.007917732000350952","0.009496361017227173","0.005920878145843744","0.005920878145843744","0.005920878145843744","0.006293678190559149","0.006293678190559149","0.006293678190559149","0.00750148156657815","0.00750148156657815","0.00750148156657815","0.007730912417173386","0.007730912417173386","0.007730912417173386","0.005907474551349878","0.005907474551349878","0.005907474551349878","0.0206445325165987","0.0206445325165987","0.0206445325165987"
"200","0.005572296679019928","0.005572296679019928","0.005572296679019928","0.006369510665535927","0.006369510665535927","0.006369510665535927","0.00896567851305008","0.00896567851305008","0.00896567851305008","0.008801585994660854","0.008801585994660854","0.008801585994660854","0.005597159266471863","0.005597159266471863","0.005597159266471863","0.008336317725479603","0.008336317725479603","0.008336317725479603","0.01028288435190916","0.01028288435190916","0.01028288435190916","0.008148476481437683","0.008148476481437683","0.008148476481437683","0.006255193147808313","0.006255193147808313","0.006255193147808313","0.007380607537925243","0.007380607537925243","0.007380607537925243","0.006083652842789888","0.006083652842789888","0.006083652842789888","0.007150730583816767","0.007150730583816767","0.007150730583816767","0.007188076619058847","0.007188076619058847","0.007188076619058847","0.008685894776135683","0.007995758205652237","0.00937603134661913","0.008082149550318718","0.008082149550318718","0.008082149550318718","0.006575881037861109","0.006575881037861109","0.006575881037861109","0.007667529862374067","0.007667529862374067","0.007667529862374067","0.006924184039235115","0.006924184039235115","0.006924184039235115","0.007419576868414879","0.007419576868414879","0.007419576868414879","0.024787582457065582","0.024787582457065582","0.024787582457065582"
"210","0.007169893477112055","0.007169893477112055","0.007169893477112055","0.006656278856098652","0.006656278856098652","0.006656278856098652","0.009536518715322018","0.009536518715322018","0.009536518715322018","0.008531574159860611","0.008531574159860611","0.008531574159860611","0.007069927174597979","0.007069927174597979","0.007069927174597979","0.006958874873816967","0.006958874873816967","0.006958874873816967","0.010149258188903332","0.010149258188903332","0.010149258188903332","0.008608510717749596","0.008608510717749596","0.008608510717749596","0.007584159728139639","0.007584159728139639","0.007584159728139639","0.006402693688869476","0.006402693688869476","0.006402693688869476","0.005539692472666502","0.005539692472666502","0.005539692472666502","0.007471881806850433","0.007471881806850433","0.007471881806850433","0.007818136364221573","0.007818136364221573","0.007818136364221573","0.008600468747317791","0.008600468747317791","0.008600468747317791","0.00640993844717741","0.00640993844717741","0.00640993844717741","0.00651607196778059","0.00651607196778059","0.00651607196778059","0.005960291717201471","0.005960291717201471","0.005960291717201471","0.0060149733908474445","0.0060149733908474445","0.0060149733908474445","0.00646642129868269","0.00646642129868269","0.00646642129868269","0.023736245930194855","0.023736245930194855","0.023736245930194855"
"220","0.007363565731793642","0.007363565731793642","0.007363565731793642","0.005369606893509626","0.005369606893509626","0.005369606893509626","0.00802116934210062","0.00802116934210062","0.00802116934210062","0.00840208400040865","0.00840208400040865","0.00840208400040865","0.007706868462264538","0.007706868462264538","0.007706868462264538","0.00804090779274702","0.00804090779274702","0.00804090779274702","0.0073554664850234985","0.0073554664850234985","0.0073554664850234985","0.00745896901935339","0.00745896901935339","0.00745896901935339","0.0067678289487957954","0.0067678289487957954","0.0067678289487957954","0.007147856522351503","0.007147856522351503","0.007147856522351503","0.006780816707760096","0.006780816707760096","0.006780816707760096","0.00757460156455636","0.00757460156455636","0.00757460156455636","0.007686386816203594","0.007686386816203594","0.007686386816203594","0.009346078149974346","0.009346078149974346","0.009346078149974346","0.008107855916023254","0.008107855916023254","0.008107855916023254","0.005412105470895767","0.005412105470895767","0.005412105470895767","0.0072337607853114605","0.0072337607853114605","0.0072337607853114605","0.006867234595119953","0.006867234595119953","0.006867234595119953","0.006039378698915243","0.006039378698915243","0.006039378698915243","0.01950841397047043","0.01950841397047043","0.01950841397047043"
"230","0.006405321415513754","0.006405321415513754","0.006405321415513754","0.006680408492684364","0.006680408492684364","0.006680408492684364","0.0070243412628769875","0.0070243412628769875","0.0070243412628769875","0.007328163832426071","0.007328163832426071","0.007328163832426071","0.006304788403213024","0.006304788403213024","0.006304788403213024","0.007229099981486797","0.007229099981486797","0.007229099981486797","0.007917235605418682","0.007917235605418682","0.007917235605418682","0.006906850263476372","0.006906850263476372","0.006906850263476372","0.0073658162727952","0.0073658162727952","0.0073658162727952","0.006320842541754246","0.006320842541754246","0.006320842541754246","0.005721651948988438","0.005721651948988438","0.005721651948988438","0.00859319232404232","0.00859319232404232","0.00859319232404232","0.007415309548377991","0.007415309548377991","0.007415309548377991","0.011154688894748688","0.011154688894748688","0.011154688894748688","0.006265438627451658","0.006265438627451658","0.006265438627451658","0.006097264122217894","0.006097264122217894","0.006097264122217894","0.006480502896010876","0.006480502896010876","0.006480502896010876","0.007535130251199007","0.007535130251199007","0.007535130251199007","0.005843360908329487","0.005843360908329487","0.005843360908329487","0.01965482346713543","0.01965482346713543","0.01965482346713543"
"240","0.0067997160367667675","0.0067997160367667675","0.0067997160367667675","0.0060983505100011826","0.0060983505100011826","0.0060983505100011826","0.00935070589184761","0.00935070589184761","0.00935070589184761","0.0065616704523563385","0.0065616704523563385","0.0065616704523563385","0.005177889484912157","0.005177889484912157","0.005177889484912157","0.006764983758330345","0.006764983758330345","0.006764983758330345","0.0075820088386535645","0.0075820088386535645","0.0075820088386535645","0.006148332264274359","0.006148332264274359","0.006148332264274359","0.006355387158691883","0.006355387158691883","0.006355387158691883","0.007610844913870096","0.007610844913870096","0.007610844913870096","0.005859794560819864","0.005859794560819864","0.005859794560819864","0.009249652735888958","0.009249652735888958","0.009249652735888958","0.008240577764809132","0.008240577764809132","0.008240577764809132","0.011270662769675255","0.011270662769675255","0.011270662769675255","0.0053593749180436134","0.0053593749180436134","0.0053593749180436134","0.00530564971268177","0.00530564971268177","0.00530564971268177","0.00659168092533946","0.00659168092533946","0.00659168092533946","0.008930312469601631","0.008930312469601631","0.008930312469601631","0.006343344692140818","0.006343344692140818","0.006343344692140818","0.02059594914317131","0.02059594914317131","0.02059594914317131"
"250","0.006617200095206499","0.006617200095206499","0.006617200095206499","0.00744863273575902","0.00744863273575902","0.00744863273575902","0.0073504941537976265","0.0073504941537976265","0.0073504941537976265","0.011168086901307106","0.011168086901307106","0.011168086901307106","0.00507445028051734","0.00507445028051734","0.00507445028051734","0.005367786157876253","0.005367786157876253","0.005367786157876253","0.0075028943829238415","0.0075028943829238415","0.0075028943829238415","0.008864594623446465","0.008864594623446465","0.008864594623446465","0.006284472066909075","0.006284472066909075","0.006284472066909075","0.007697341497987509","0.007697341497987509","0.007697341497987509","0.009000199846923351","0.009000199846923351","0.009000199846923351","0.01129133254289627","0.01129133254289627","0.01129133254289627","0.0075743854977190495","0.0075743854977190495","0.0075743854977190495","0.006535558961331844","0.006535558961331844","0.006535558961331844","0.00605374900624156","0.00605374900624156","0.00605374900624156","0.008562549017369747","0.008562549017369747","0.008562549017369747","0.006530095357447863","0.006530095357447863","0.006530095357447863","0.006727875210344791","0.006727875210344791","0.006727875210344791","0.006024719215929508","0.006024719215929508","0.006024719215929508","0.021570980548858643","0.021570980548858643","0.021570980548858643"
"260","0.006052231416106224","0.006052231416106224","0.006052231416106224","0.00753419566899538","0.00753419566899538","0.00753419566899538","0.006993424147367477","0.006993424147367477","0.006993424147367477","0.0063752466812729836","0.0063752466812729836","0.0063752466812729836","0.006422842852771282","0.006422842852771282","0.006422842852771282","0.006754723377525806","0.006754723377525806","0.006754723377525806","0.009464025497436523","0.009464025497436523","0.009464025497436523","0.006821819115430117","0.006821819115430117","0.006821819115430117","0.006324599962681532","0.006324599962681532","0.006324599962681532","0.008329086005687714","0.008329086005687714","0.008329086005687714","0.005367860663682222","0.005367860663682222","0.005367860663682222","0.006309946067631245","0.006309946067631245","0.006309946067631245","0.01147143542766571","0.01147143542766571","0.01147143542766571","0.008087421767413616","0.008087421767413616","0.008087421767413616","0.006241511553525925","0.006241511553525925","0.006241511553525925","0.006238474976271391","0.006238474976271391","0.006238474976271391","0.005886409897357225","0.005886409897357225","0.005886409897357225","0.006882628425955772","0.006882628425955772","0.006882628425955772","0.005727280862629414","0.005727280862629414","0.005727280862629414","0.016983261331915855","0.016983261331915855","0.016983261331915855"
"270","0.00537555105984211","0.00537555105984211","0.00537555105984211","0.006495014764368534","0.006495014764368534","0.006495014764368534","0.007219529710710049","0.007219529710710049","0.007219529710710049","0.0066556669771671295","0.0066556669771671295","0.0066556669771671295","0.0067079924046993256","0.0067079924046993256","0.0067079924046993256","0.007030564825981855","0.007030564825981855","0.007030564825981855","0.007066804450005293","0.007066804450005293","0.007066804450005293","0.0073668090626597404","0.0073668090626597404","0.0073668090626597404","0.006047371309250593","0.006047371309250593","0.006047371309250593","0.007348683662712574","0.007348683662712574","0.007348683662712574","0.005603495519608259","0.005603495519608259","0.005603495519608259","0.008292948827147484","0.008292948827147484","0.008292948827147484","0.00809481367468834","0.00809481367468834","0.00809481367468834","0.007249132264405489","0.007249132264405489","0.007249132264405489","0.0055334921926259995","0.0055334921926259995","0.0055334921926259995","0.00603255582973361","0.00603255582973361","0.00603255582973361","0.005842318758368492","0.005842318758368492","0.005842318758368492","0.00802706554532051","0.00802706554532051","0.00802706554532051","0.007333578076213598","0.007333578076213598","0.007333578076213598","0.01968018338084221","0.01968018338084221","0.01968018338084221"
"280","0.007959459908306599","0.007959459908306599","0.007959459908306599","0.006174676585942507","0.006174676585942507","0.006174676585942507","0.0058282227255403996","0.0058282227255403996","0.0058282227255403996","0.007635385729372501","0.007635385729372501","0.007635385729372501","0.005137285683304071","0.005137285683304071","0.005137285683304071","0.007096190471202135","0.007096190471202135","0.007096190471202135","0.0070886434987187386","0.0070886434987187386","0.0070886434987187386","0.006766680162400007","0.006766680162400007","0.006766680162400007","0.0066179134882986546","0.0066179134882986546","0.0066179134882986546","0.007915724068880081","0.007915724068880081","0.007915724068880081","0.0052250162698328495","0.0052250162698328495","0.0052250162698328495","0.006907056085765362","0.006907056085765362","0.006907056085765362","0.0067912680096924305","0.0067912680096924305","0.0067912680096924305","0.006124821025878191","0.006124821025878191","0.006124821025878191","0.005802149884402752","0.005802149884402752","0.005802149884402752","0.007906467653810978","0.007906467653810978","0.007906467653810978","0.005848441738635302","0.005848441738635302","0.005848441738635302","0.006983032915741205","0.006983032915741205","0.006983032915741205","0.007086283061653376","0.007086283061653376","0.007086283061653376","0.01717284880578518","0.01717284880578518","0.01717284880578518"
"290","0.005964738316833973","0.005964738316833973","0.005964738316833973","0.006253353785723448","0.006253353785723448","0.006253353785723448","0.007876135408878326","0.007876135408878326","0.007876135408878326","0.005245785694569349","0.005245785694569349","0.005245785694569349","0.006128104403614998","0.006128104403614998","0.006128104403614998","0.006285479292273521","0.006285479292273521","0.006285479292273521","0.0072007435373961926","0.0072007435373961926","0.0072007435373961926","0.00760331004858017","0.00760331004858017","0.00760331004858017","0.006069963797926903","0.006069963797926903","0.006069963797926903","0.006849911995232105","0.006849911995232105","0.006849911995232105","0.005036639049649239","0.005036639049649239","0.005036639049649239","0.006241834722459316","0.006241834722459316","0.006241834722459316","0.007969752885401249","0.007969752885401249","0.007969752885401249","0.008155832067131996","0.008155832067131996","0.008155832067131996","0.00492104422301054","0.00492104422301054","0.00492104422301054","0.007927163504064083","0.007927163504064083","0.007927163504064083","0.0065040625631809235","0.0065040625631809235","0.0065040625631809235","0.0070322551764547825","0.0070322551764547825","0.0070322551764547825","0.00597267085686326","0.00597267085686326","0.00597267085686326","0.018010832369327545","0.018010832369327545","0.018010832369327545"
"300","0.004846071358770132","0.004846071358770132","0.004846071358770132","0.005552834365516901","0.005552834365516901","0.005552834365516901","0.006050575524568558","0.006050575524568558","0.006050575524568558","0.007292200345546007","0.007292200345546007","0.007292200345546007","0.005227662622928619","0.005227662622928619","0.005227662622928619","0.0062792859971523285","0.0062792859971523285","0.0062792859971523285","0.006455332040786743","0.006455332040786743","0.006455332040786743","0.00790647603571415","0.00790647603571415","0.00790647603571415","0.006033479701727629","0.006033479701727629","0.006033479701727629","0.0076917922124266624","0.0076917922124266624","0.0076917922124266624","0.00592593289911747","0.00592593289911747","0.00592593289911747","0.006632233038544655","0.006632233038544655","0.006632233038544655","0.008711590431630611","0.008711590431630611","0.008711590431630611","0.005837387405335903","0.005837387405335903","0.005837387405335903","0.007597086951136589","0.007597086951136589","0.007597086951136589","0.005848112050443888","0.005848112050443888","0.005848112050443888","0.007400951348245144","0.007400951348245144","0.007400951348245144","0.00628963066264987","0.00628963066264987","0.00628963066264987","0.00511662382632494","0.00511662382632494","0.00511662382632494","0.022174526005983353","0.022174526005983353","0.022174526005983353"
