"Step","PROPS-NeRF-ablate-19 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-19 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-19 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-18 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-18 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-18 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-17 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-17 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-17 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-16 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-16 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-16 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-15 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-15 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-15 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-14 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-14 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-14 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-13 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-13 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-13 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-12 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-12 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-12 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-11 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-11 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-11 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-10 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-10 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-10 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-9 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-9 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-9 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-8 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-8 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-8 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-7 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-7 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-7 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-6 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-6 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-6 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-5 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-5 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-5 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-4 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-4 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-4 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-3 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-3 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-3 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-2 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-2 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-2 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-1 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-1 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-1 - Train Loss Dict/segmentation_loss__MAX","PROPS-NeRF-ablate-0 - Train Loss Dict/segmentation_loss","PROPS-NeRF-ablate-0 - Train Loss Dict/segmentation_loss__MIN","PROPS-NeRF-ablate-0 - Train Loss Dict/segmentation_loss__MAX"
"100","0.40693598985671997","0.40693598985671997","0.40693598985671997","0.2843603193759918","0.2843603193759918","0.2843603193759918","0.6449867486953735","0.6449867486953735","0.6449867486953735","0.4446524977684021","0.4446524977684021","0.4446524977684021","0.5174592137336731","0.5174592137336731","0.5174592137336731","0.7909549474716187","0.7909549474716187","0.7909549474716187","0.4644991159439087","0.4644991159439087","0.4644991159439087","0.2833881080150604","0.2833881080150604","0.2833881080150604","0.4959879517555237","0.4959879517555237","0.4959879517555237","0.6126495599746704","0.6126495599746704","0.6126495599746704","0.30598199367523193","0.30598199367523193","0.30598199367523193","0.5503721833229065","0.5503721833229065","0.5503721833229065","0.2938860058784485","0.2938860058784485","0.2938860058784485","0.3790343701839447","0.25674641132354736","0.501322329044342","0.7594492435455322","0.7594492435455322","0.7594492435455322","0.593536913394928","0.593536913394928","0.593536913394928","0.5342736840248108","0.5342736840248108","0.5342736840248108","0.6082029938697815","0.6082029938697815","0.6082029938697815","0.34661558270454407","0.34661558270454407","0.34661558270454407","0.40502986311912537","0.40502986311912537","0.40502986311912537"
"110","0.4539948105812073","0.4539948105812073","0.4539948105812073","0.31200748682022095","0.31200748682022095","0.31200748682022095","0.6383737325668335","0.6383737325668335","0.6383737325668335","0.46941784024238586","0.46941784024238586","0.46941784024238586","0.49228912591934204","0.49228912591934204","0.49228912591934204","0.6939134001731873","0.6939134001731873","0.6939134001731873","0.43984106183052063","0.43984106183052063","0.43984106183052063","0.23868978023529053","0.23868978023529053","0.23868978023529053","0.4136129319667816","0.4136129319667816","0.4136129319667816","0.6604011058807373","0.6604011058807373","0.6604011058807373","0.26720401644706726","0.26720401644706726","0.26720401644706726","0.5685925483703613","0.5685925483703613","0.5685925483703613","0.3234657347202301","0.3234657347202301","0.3234657347202301","0.3494056165218353","0.2852160334587097","0.41359519958496094","0.48986685276031494","0.48986685276031494","0.48986685276031494","0.4526810348033905","0.4526810348033905","0.4526810348033905","0.6127479672431946","0.6127479672431946","0.6127479672431946","0.842265784740448","0.842265784740448","0.842265784740448","0.30232229828834534","0.30232229828834534","0.30232229828834534","0.46948495507240295","0.46948495507240295","0.46948495507240295"
"120","0.44270560145378113","0.44270560145378113","0.44270560145378113","0.23878641426563263","0.23878641426563263","0.23878641426563263","0.7036758661270142","0.7036758661270142","0.7036758661270142","0.42927414178848267","0.42927414178848267","0.42927414178848267","0.45281413197517395","0.45281413197517395","0.45281413197517395","0.7668865323066711","0.7668865323066711","0.7668865323066711","0.4916190207004547","0.4916190207004547","0.4916190207004547","0.30161020159721375","0.30161020159721375","0.30161020159721375","0.4555795192718506","0.4555795192718506","0.4555795192718506","0.5084881782531738","0.5084881782531738","0.5084881782531738","0.2631377577781677","0.2631377577781677","0.2631377577781677","0.6157764196395874","0.6157764196395874","0.6157764196395874","0.28318727016448975","0.28318727016448975","0.28318727016448975","0.3599647432565689","0.29922112822532654","0.4207083582878113","0.5045940279960632","0.5045940279960632","0.5045940279960632","0.48015186190605164","0.48015186190605164","0.48015186190605164","0.5347223877906799","0.5347223877906799","0.5347223877906799","0.47079458832740784","0.47079458832740784","0.47079458832740784","0.36067867279052734","0.36067867279052734","0.36067867279052734","0.3086364269256592","0.3086364269256592","0.3086364269256592"
"130","0.45922836661338806","0.45922836661338806","0.45922836661338806","0.29282912611961365","0.29282912611961365","0.29282912611961365","0.6980220675468445","0.6980220675468445","0.6980220675468445","0.3658117651939392","0.3658117651939392","0.3658117651939392","0.4441160559654236","0.4441160559654236","0.4441160559654236","0.7907513380050659","0.7907513380050659","0.7907513380050659","0.6088618040084839","0.6088618040084839","0.6088618040084839","0.2895388901233673","0.2895388901233673","0.2895388901233673","0.43909338116645813","0.43909338116645813","0.43909338116645813","0.65455162525177","0.65455162525177","0.65455162525177","0.26394975185394287","0.26394975185394287","0.26394975185394287","0.40869566798210144","0.40869566798210144","0.40869566798210144","0.387006551027298","0.387006551027298","0.387006551027298","0.3120771050453186","0.2666955590248108","0.3574586510658264","0.4351571202278137","0.4351571202278137","0.4351571202278137","0.5486528277397156","0.5486528277397156","0.5486528277397156","0.6221104264259338","0.6221104264259338","0.6221104264259338","0.6907296180725098","0.6907296180725098","0.6907296180725098","0.24040530622005463","0.24040530622005463","0.24040530622005463","0.30880528688430786","0.30880528688430786","0.30880528688430786"
"140","0.3157418668270111","0.3157418668270111","0.3157418668270111","0.2842431366443634","0.2842431366443634","0.2842431366443634","0.6478384733200073","0.6478384733200073","0.6478384733200073","0.3790655732154846","0.3790655732154846","0.3790655732154846","0.45496872067451477","0.45496872067451477","0.45496872067451477","0.6695166230201721","0.6695166230201721","0.6695166230201721","0.680864155292511","0.680864155292511","0.680864155292511","0.27552109956741333","0.27552109956741333","0.27552109956741333","0.5592965483665466","0.5592965483665466","0.5592965483665466","0.7829495072364807","0.7829495072364807","0.7829495072364807","0.36920174956321716","0.36920174956321716","0.36920174956321716","0.515608549118042","0.515608549118042","0.515608549118042","0.26883363723754883","0.26883363723754883","0.26883363723754883","0.28911979496479034","0.2747257351875305","0.30351385474205017","0.3561156690120697","0.3561156690120697","0.3561156690120697","0.4361177682876587","0.4361177682876587","0.4361177682876587","0.46643462777137756","0.46643462777137756","0.46643462777137756","0.6448623538017273","0.6448623538017273","0.6448623538017273","0.36397284269332886","0.36397284269332886","0.36397284269332886","0.45074543356895447","0.45074543356895447","0.45074543356895447"
"150","0.39508023858070374","0.39508023858070374","0.39508023858070374","0.273471474647522","0.273471474647522","0.273471474647522","0.768690824508667","0.768690824508667","0.768690824508667","0.31066104769706726","0.31066104769706726","0.31066104769706726","0.2638280689716339","0.2638280689716339","0.2638280689716339","0.7420170903205872","0.7420170903205872","0.7420170903205872","0.6366424560546875","0.6366424560546875","0.6366424560546875","0.3017452657222748","0.3017452657222748","0.3017452657222748","0.46923956274986267","0.46923956274986267","0.46923956274986267","0.6122916340827942","0.6122916340827942","0.6122916340827942","0.36703193187713623","0.36703193187713623","0.36703193187713623","0.46289926767349243","0.46289926767349243","0.46289926767349243","0.2524057626724243","0.2524057626724243","0.2524057626724243","0.2905947118997574","0.27470284700393677","0.306486576795578","0.3682153820991516","0.3682153820991516","0.3682153820991516","0.46854767203330994","0.46854767203330994","0.46854767203330994","0.5441528558731079","0.5441528558731079","0.5441528558731079","0.7730399370193481","0.7730399370193481","0.7730399370193481","0.22013239562511444","0.22013239562511444","0.22013239562511444","0.2851850390434265","0.2851850390434265","0.2851850390434265"
"160","0.35986045002937317","0.35986045002937317","0.35986045002937317","0.2744449973106384","0.2744449973106384","0.2744449973106384","0.5614281296730042","0.5614281296730042","0.5614281296730042","0.3508113622665405","0.3508113622665405","0.3508113622665405","0.23503290116786957","0.23503290116786957","0.23503290116786957","0.700051486492157","0.700051486492157","0.700051486492157","0.37180301547050476","0.37180301547050476","0.37180301547050476","0.3777697682380676","0.3777697682380676","0.3777697682380676","0.4991550147533417","0.4991550147533417","0.4991550147533417","0.48855942487716675","0.48855942487716675","0.48855942487716675","0.29831984639167786","0.29831984639167786","0.29831984639167786","0.5116755962371826","0.5116755962371826","0.5116755962371826","0.2541485130786896","0.2541485130786896","0.2541485130786896","0.29314471781253815","0.2753826379776001","0.3109067976474762","0.25516054034233093","0.25516054034233093","0.25516054034233093","0.4161808490753174","0.4161808490753174","0.4161808490753174","0.4134155213832855","0.4134155213832855","0.4134155213832855","0.703258752822876","0.703258752822876","0.703258752822876","0.2868766784667969","0.2868766784667969","0.2868766784667969","0.445614218711853","0.445614218711853","0.445614218711853"
"170","0.2970202565193176","0.2970202565193176","0.2970202565193176","0.2099267542362213","0.2099267542362213","0.2099267542362213","0.6865302920341492","0.6865302920341492","0.6865302920341492","0.3714011609554291","0.3714011609554291","0.3714011609554291","0.44940266013145447","0.44940266013145447","0.44940266013145447","0.828952431678772","0.828952431678772","0.828952431678772","0.5053821802139282","0.5053821802139282","0.5053821802139282","0.2323939949274063","0.2323939949274063","0.2323939949274063","0.4269081652164459","0.4269081652164459","0.4269081652164459","0.7302809357643127","0.7302809357643127","0.7302809357643127","0.3255508244037628","0.3255508244037628","0.3255508244037628","0.3843584656715393","0.3843584656715393","0.3843584656715393","0.24997448921203613","0.24997448921203613","0.24997448921203613","0.2738056182861328","0.26223260164260864","0.285378634929657","0.3523767590522766","0.3523767590522766","0.3523767590522766","0.43548160791397095","0.43548160791397095","0.43548160791397095","0.5365031361579895","0.5365031361579895","0.5365031361579895","0.6452491283416748","0.6452491283416748","0.6452491283416748","0.18787261843681335","0.18787261843681335","0.18787261843681335","0.28261280059814453","0.28261280059814453","0.28261280059814453"
"180","0.2755885124206543","0.2755885124206543","0.2755885124206543","0.3145076334476471","0.3145076334476471","0.3145076334476471","0.656445324420929","0.656445324420929","0.656445324420929","0.22544075548648834","0.22544075548648834","0.22544075548648834","0.4454825222492218","0.4454825222492218","0.4454825222492218","0.9361404180526733","0.9361404180526733","0.9361404180526733","0.5004563331604004","0.5004563331604004","0.5004563331604004","0.23578427731990814","0.23578427731990814","0.23578427731990814","0.39894694089889526","0.39894694089889526","0.39894694089889526","0.707867443561554","0.707867443561554","0.707867443561554","0.20335938036441803","0.20335938036441803","0.20335938036441803","0.48440369963645935","0.48440369963645935","0.48440369963645935","0.2362307459115982","0.2362307459115982","0.2362307459115982","0.34217773377895355","0.2817246615886688","0.4026308059692383","0.3696081340312958","0.3696081340312958","0.3696081340312958","0.40251845121383667","0.40251845121383667","0.40251845121383667","0.5852529406547546","0.5852529406547546","0.5852529406547546","0.3944750428199768","0.3944750428199768","0.3944750428199768","0.1859418898820877","0.1859418898820877","0.1859418898820877","0.2500140964984894","0.2500140964984894","0.2500140964984894"
"190","0.379695326089859","0.379695326089859","0.379695326089859","0.20035187900066376","0.20035187900066376","0.20035187900066376","0.5006452202796936","0.5006452202796936","0.5006452202796936","0.25112223625183105","0.25112223625183105","0.25112223625183105","0.246107280254364","0.246107280254364","0.246107280254364","0.6728816628456116","0.6728816628456116","0.6728816628456116","0.36509495973587036","0.36509495973587036","0.36509495973587036","0.2809946537017822","0.2809946537017822","0.2809946537017822","0.35408446192741394","0.35408446192741394","0.35408446192741394","0.7093954086303711","0.7093954086303711","0.7093954086303711","0.24785016477108002","0.24785016477108002","0.24785016477108002","0.38760197162628174","0.38760197162628174","0.38760197162628174","0.19968463480472565","0.19968463480472565","0.19968463480472565","0.26810748875141144","0.26047301292419434","0.27574196457862854","0.3612302243709564","0.3612302243709564","0.3612302243709564","0.31302928924560547","0.31302928924560547","0.31302928924560547","0.448172390460968","0.448172390460968","0.448172390460968","0.4151145815849304","0.4151145815849304","0.4151145815849304","0.2898390293121338","0.2898390293121338","0.2898390293121338","0.23154141008853912","0.23154141008853912","0.23154141008853912"
"200","0.3233584463596344","0.3233584463596344","0.3233584463596344","0.22461692988872528","0.22461692988872528","0.22461692988872528","0.5549914836883545","0.5549914836883545","0.5549914836883545","0.27712762355804443","0.27712762355804443","0.27712762355804443","0.41641363501548767","0.41641363501548767","0.41641363501548767","0.6445214152336121","0.6445214152336121","0.6445214152336121","0.3247620761394501","0.3247620761394501","0.3247620761394501","0.33491194248199463","0.33491194248199463","0.33491194248199463","0.39448195695877075","0.39448195695877075","0.39448195695877075","0.5893396139144897","0.5893396139144897","0.5893396139144897","0.13602007925510406","0.13602007925510406","0.13602007925510406","0.2908340394496918","0.2908340394496918","0.2908340394496918","0.21243850886821747","0.21243850886821747","0.21243850886821747","0.28820696473121643","0.2571786940097809","0.319235235452652","0.4481198191642761","0.4481198191642761","0.4481198191642761","0.32647398114204407","0.32647398114204407","0.32647398114204407","0.5143178105354309","0.5143178105354309","0.5143178105354309","0.571333646774292","0.571333646774292","0.571333646774292","0.21728338301181793","0.21728338301181793","0.21728338301181793","0.22255676984786987","0.22255676984786987","0.22255676984786987"
"210","0.3131636083126068","0.3131636083126068","0.3131636083126068","0.3142387270927429","0.3142387270927429","0.3142387270927429","0.5994806885719299","0.5994806885719299","0.5994806885719299","0.22999849915504456","0.22999849915504456","0.22999849915504456","0.38727548718452454","0.38727548718452454","0.38727548718452454","0.4666498303413391","0.4666498303413391","0.4666498303413391","0.5256004929542542","0.5256004929542542","0.5256004929542542","0.24323970079421997","0.24323970079421997","0.24323970079421997","0.2692314386367798","0.2692314386367798","0.2692314386367798","0.38304397463798523","0.38304397463798523","0.38304397463798523","0.1660178005695343","0.1660178005695343","0.1660178005695343","0.3351874053478241","0.3351874053478241","0.3351874053478241","0.20811279118061066","0.20811279118061066","0.20811279118061066","0.3842434883117676","0.3842434883117676","0.3842434883117676","0.2846713662147522","0.2846713662147522","0.2846713662147522","0.2595168352127075","0.2595168352127075","0.2595168352127075","0.4801206588745117","0.4801206588745117","0.4801206588745117","0.47119081020355225","0.47119081020355225","0.47119081020355225","0.14116030931472778","0.14116030931472778","0.14116030931472778","0.21465960144996643","0.21465960144996643","0.21465960144996643"
"220","0.35989221930503845","0.35989221930503845","0.35989221930503845","0.2442864030599594","0.2442864030599594","0.2442864030599594","0.651038646697998","0.651038646697998","0.651038646697998","0.21331419050693512","0.21331419050693512","0.21331419050693512","0.40974104404449463","0.40974104404449463","0.40974104404449463","0.6001957058906555","0.6001957058906555","0.6001957058906555","0.39983654022216797","0.39983654022216797","0.39983654022216797","0.3194942772388458","0.3194942772388458","0.3194942772388458","0.23284383118152618","0.23284383118152618","0.23284383118152618","0.35072198510169983","0.35072198510169983","0.35072198510169983","0.2312263697385788","0.2312263697385788","0.2312263697385788","0.3678286671638489","0.3678286671638489","0.3678286671638489","0.24654780328273773","0.24654780328273773","0.24654780328273773","0.40387609601020813","0.40387609601020813","0.40387609601020813","0.33639460802078247","0.33639460802078247","0.33639460802078247","0.29692918062210083","0.29692918062210083","0.29692918062210083","0.4522773325443268","0.4522773325443268","0.4522773325443268","0.4965318441390991","0.4965318441390991","0.4965318441390991","0.238250732421875","0.238250732421875","0.238250732421875","0.2115422636270523","0.2115422636270523","0.2115422636270523"
"230","0.3040488660335541","0.3040488660335541","0.3040488660335541","0.13472749292850494","0.13472749292850494","0.13472749292850494","0.6314511299133301","0.6314511299133301","0.6314511299133301","0.3425871729850769","0.3425871729850769","0.3425871729850769","0.37265488505363464","0.37265488505363464","0.37265488505363464","0.4764493703842163","0.4764493703842163","0.4764493703842163","0.3194241225719452","0.3194241225719452","0.3194241225719452","0.2209681123495102","0.2209681123495102","0.2209681123495102","0.3706676959991455","0.3706676959991455","0.3706676959991455","0.43171942234039307","0.43171942234039307","0.43171942234039307","0.1714698225259781","0.1714698225259781","0.1714698225259781","0.539320170879364","0.539320170879364","0.539320170879364","0.1859320104122162","0.1859320104122162","0.1859320104122162","0.23644953966140747","0.23644953966140747","0.23644953966140747","0.396188348531723","0.396188348531723","0.396188348531723","0.25805604457855225","0.25805604457855225","0.25805604457855225","0.5293341875076294","0.5293341875076294","0.5293341875076294","0.44193369150161743","0.44193369150161743","0.44193369150161743","0.19379810988903046","0.19379810988903046","0.19379810988903046","0.23046834766864777","0.23046834766864777","0.23046834766864777"
"240","0.2946797013282776","0.2946797013282776","0.2946797013282776","0.16429682075977325","0.16429682075977325","0.16429682075977325","0.7168249487876892","0.7168249487876892","0.7168249487876892","0.2850247621536255","0.2850247621536255","0.2850247621536255","0.18704776465892792","0.18704776465892792","0.18704776465892792","0.5016303658485413","0.5016303658485413","0.5016303658485413","0.3306529223918915","0.3306529223918915","0.3306529223918915","0.16655278205871582","0.16655278205871582","0.16655278205871582","0.4096376299858093","0.4096376299858093","0.4096376299858093","0.45702698826789856","0.45702698826789856","0.45702698826789856","0.2474723756313324","0.2474723756313324","0.2474723756313324","0.3950539529323578","0.3950539529323578","0.3950539529323578","0.18949538469314575","0.18949538469314575","0.18949538469314575","0.2792532444000244","0.2792532444000244","0.2792532444000244","0.4103972017765045","0.4103972017765045","0.4103972017765045","0.3017946183681488","0.3017946183681488","0.3017946183681488","0.42270132899284363","0.42270132899284363","0.42270132899284363","0.48138123750686646","0.48138123750686646","0.48138123750686646","0.14173948764801025","0.14173948764801025","0.14173948764801025","0.2554505467414856","0.2554505467414856","0.2554505467414856"
"250","0.30115407705307007","0.30115407705307007","0.30115407705307007","0.11466476321220398","0.11466476321220398","0.11466476321220398","0.4003913998603821","0.4003913998603821","0.4003913998603821","0.2142932116985321","0.2142932116985321","0.2142932116985321","0.35577139258384705","0.35577139258384705","0.35577139258384705","0.4511861205101013","0.4511861205101013","0.4511861205101013","0.40313681960105896","0.40313681960105896","0.40313681960105896","0.20946210622787476","0.20946210622787476","0.20946210622787476","0.19296793639659882","0.19296793639659882","0.19296793639659882","0.6480545997619629","0.6480545997619629","0.6480545997619629","0.19666063785552979","0.19666063785552979","0.19666063785552979","0.32846295833587646","0.32846295833587646","0.32846295833587646","0.1850588470697403","0.1850588470697403","0.1850588470697403","0.2784513831138611","0.2784513831138611","0.2784513831138611","0.43453338742256165","0.43453338742256165","0.43453338742256165","0.26025390625","0.26025390625","0.26025390625","0.44512948393821716","0.44512948393821716","0.44512948393821716","0.3411354720592499","0.3411354720592499","0.3411354720592499","0.12313275784254074","0.12313275784254074","0.12313275784254074","0.2297268956899643","0.2297268956899643","0.2297268956899643"
"260","0.22699014842510223","0.22699014842510223","0.22699014842510223","0.12859633564949036","0.12859633564949036","0.12859633564949036","0.4209273159503937","0.4209273159503937","0.4209273159503937","0.22498245537281036","0.22498245537281036","0.22498245537281036","0.3176429271697998","0.3176429271697998","0.3176429271697998","0.5026702284812927","0.5026702284812927","0.5026702284812927","0.4834652841091156","0.4834652841091156","0.4834652841091156","0.1937098652124405","0.1937098652124405","0.1937098652124405","0.22637039422988892","0.22637039422988892","0.22637039422988892","0.3452478349208832","0.3452478349208832","0.3452478349208832","0.21991251409053802","0.21991251409053802","0.21991251409053802","0.22881586849689484","0.22881586849689484","0.22881586849689484","0.23880015313625336","0.23880015313625336","0.23880015313625336","0.2182144969701767","0.2182144969701767","0.2182144969701767","0.29945388436317444","0.29945388436317444","0.29945388436317444","0.24121277034282684","0.24121277034282684","0.24121277034282684","0.4438785910606384","0.4438785910606384","0.4438785910606384","0.25563696026802063","0.25563696026802063","0.25563696026802063","0.14607477188110352","0.14607477188110352","0.14607477188110352","0.20295529067516327","0.20295529067516327","0.20295529067516327"
"270","0.3170880675315857","0.3170880675315857","0.3170880675315857","0.16449761390686035","0.16449761390686035","0.16449761390686035","0.3797510266304016","0.3797510266304016","0.3797510266304016","0.2904997766017914","0.2904997766017914","0.2904997766017914","0.4023473560810089","0.4023473560810089","0.4023473560810089","0.3618033528327942","0.3618033528327942","0.3618033528327942","0.3726954758167267","0.3726954758167267","0.3726954758167267","0.16897425055503845","0.16897425055503845","0.16897425055503845","0.235535129904747","0.235535129904747","0.235535129904747","0.5088250041007996","0.5088250041007996","0.5088250041007996","0.19520825147628784","0.19520825147628784","0.19520825147628784","0.34783700108528137","0.34783700108528137","0.34783700108528137","0.2210451066493988","0.2210451066493988","0.2210451066493988","0.2584642469882965","0.2584642469882965","0.2584642469882965","0.34234338998794556","0.34234338998794556","0.34234338998794556","0.30307042598724365","0.30307042598724365","0.30307042598724365","0.3440820872783661","0.3440820872783661","0.3440820872783661","0.3758297264575958","0.3758297264575958","0.3758297264575958","0.23513102531433105","0.23513102531433105","0.23513102531433105","0.21033906936645508","0.21033906936645508","0.21033906936645508"
"280","0.26225438714027405","0.26225438714027405","0.26225438714027405","0.25065797567367554","0.25065797567367554","0.25065797567367554","0.4867202639579773","0.4867202639579773","0.4867202639579773","0.20010022819042206","0.20010022819042206","0.20010022819042206","0.36559510231018066","0.36559510231018066","0.36559510231018066","0.3732980489730835","0.3732980489730835","0.3732980489730835","0.36917930841445923","0.36917930841445923","0.36917930841445923","0.23102900385856628","0.23102900385856628","0.23102900385856628","0.3928590416908264","0.3928590416908264","0.3928590416908264","0.5218237042427063","0.5218237042427063","0.5218237042427063","0.16201439499855042","0.16201439499855042","0.16201439499855042","0.4357689917087555","0.4357689917087555","0.4357689917087555","0.23055778443813324","0.23055778443813324","0.23055778443813324","0.3685965836048126","0.3685965836048126","0.3685965836048126","0.33292847871780396","0.33292847871780396","0.33292847871780396","0.2364528924226761","0.2364528924226761","0.2364528924226761","0.46230703592300415","0.46230703592300415","0.46230703592300415","0.3991962671279907","0.3991962671279907","0.3991962671279907","0.25571393966674805","0.25571393966674805","0.25571393966674805","0.1591709703207016","0.1591709703207016","0.1591709703207016"
"290","0.19305415451526642","0.19305415451526642","0.19305415451526642","0.1483079046010971","0.1483079046010971","0.1483079046010971","0.4372900426387787","0.4372900426387787","0.4372900426387787","0.25290536880493164","0.25290536880493164","0.25290536880493164","0.4496806859970093","0.4496806859970093","0.4496806859970093","0.2947593033313751","0.2947593033313751","0.2947593033313751","0.3985605835914612","0.3985605835914612","0.3985605835914612","0.1612289994955063","0.1612289994955063","0.1612289994955063","0.18507276475429535","0.18507276475429535","0.18507276475429535","0.5065870881080627","0.5065870881080627","0.5065870881080627","0.12842074036598206","0.12842074036598206","0.12842074036598206","0.41435888409614563","0.41435888409614563","0.41435888409614563","0.18913429975509644","0.18913429975509644","0.18913429975509644","0.3041940927505493","0.3041940927505493","0.3041940927505493","0.34201547503471375","0.34201547503471375","0.34201547503471375","0.20007796585559845","0.20007796585559845","0.20007796585559845","0.4218886196613312","0.4218886196613312","0.4218886196613312","0.3959397077560425","0.3959397077560425","0.3959397077560425","0.1760689616203308","0.1760689616203308","0.1760689616203308","0.21441513299942017","0.21441513299942017","0.21441513299942017"
"300","0.2493238002061844","0.2493238002061844","0.2493238002061844","0.20586025714874268","0.20586025714874268","0.20586025714874268","0.3876791000366211","0.3876791000366211","0.3876791000366211","0.2344295233488083","0.2344295233488083","0.2344295233488083","0.4687895178794861","0.4687895178794861","0.4687895178794861","0.43601393699645996","0.43601393699645996","0.43601393699645996","0.4677574634552002","0.4677574634552002","0.4677574634552002","0.20049311220645905","0.20049311220645905","0.20049311220645905","0.22301173210144043","0.22301173210144043","0.22301173210144043","0.5197929739952087","0.5197929739952087","0.5197929739952087","0.19056840240955353","0.19056840240955353","0.19056840240955353","0.4235524833202362","0.4235524833202362","0.4235524833202362","0.14196525514125824","0.14196525514125824","0.14196525514125824","0.17817747592926025","0.17817747592926025","0.17817747592926025","0.274116575717926","0.274116575717926","0.274116575717926","0.3131862282752991","0.3131862282752991","0.3131862282752991","0.30989864468574524","0.30989864468574524","0.30989864468574524","0.47868672013282776","0.47868672013282776","0.47868672013282776","0.22156834602355957","0.22156834602355957","0.22156834602355957","0.39780905842781067","0.39780905842781067","0.39780905842781067"
