"Step","PROPS-NeRF-ablate-19 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-19 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-19 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-18 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-18 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-18 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-17 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-17 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-17 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-16 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-16 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-16 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-15 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-15 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-15 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-14 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-14 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-14 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-13 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-13 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-13 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-12 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-12 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-12 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-11 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-11 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-11 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-10 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-10 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-10 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-9 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-9 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-9 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-8 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-8 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-8 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-7 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-7 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-7 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-6 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-6 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-6 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-5 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-5 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-5 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-4 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-4 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-4 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-3 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-3 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-3 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-2 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-2 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-2 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-1 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-1 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-1 - Train Loss Dict/original_segmentation_loss__MAX","PROPS-NeRF-ablate-0 - Train Loss Dict/original_segmentation_loss","PROPS-NeRF-ablate-0 - Train Loss Dict/original_segmentation_loss__MIN","PROPS-NeRF-ablate-0 - Train Loss Dict/original_segmentation_loss__MAX"
"100","0.18951959908008575","0.18951959908008575","0.18951959908008575","0.2833627164363861","0.2833627164363861","0.2833627164363861","0.372249037027359","0.372249037027359","0.372249037027359","0.29786407947540283","0.29786407947540283","0.29786407947540283","0.3246214687824249","0.3246214687824249","0.3246214687824249","0.5649595856666565","0.5649595856666565","0.5649595856666565","0.29856765270233154","0.29856765270233154","0.29856765270233154","0.19844327867031097","0.19844327867031097","0.19844327867031097","0.3118930160999298","0.3118930160999298","0.3118930160999298","0.39046710729599","0.39046710729599","0.39046710729599","0.20446646213531494","0.20446646213531494","0.20446646213531494","0.3158329725265503","0.3158329725265503","0.3158329725265503","0.22913330793380737","0.22913330793380737","0.22913330793380737","0.15228433161973953","0.1384827196598053","0.16608594357967377","0.455258846282959","0.455258846282959","0.455258846282959","0.28033727407455444","0.28033727407455444","0.28033727407455444","0.3740937411785126","0.3740937411785126","0.3740937411785126","0.4895772337913513","0.4895772337913513","0.4895772337913513","0.14607587456703186","0.14607587456703186","0.14607587456703186","0.2799762487411499","0.2799762487411499","0.2799762487411499"
"110","0.37027159333229065","0.37027159333229065","0.37027159333229065","0.2615027129650116","0.2615027129650116","0.2615027129650116","0.2969886362552643","0.2969886362552643","0.2969886362552643","0.3010037839412689","0.3010037839412689","0.3010037839412689","0.3134502172470093","0.3134502172470093","0.3134502172470093","0.43973827362060547","0.43973827362060547","0.43973827362060547","0.30594751238822937","0.30594751238822937","0.30594751238822937","0.16096079349517822","0.16096079349517822","0.16096079349517822","0.23386231064796448","0.23386231064796448","0.23386231064796448","0.39046710729599","0.39046710729599","0.39046710729599","0.1949179619550705","0.1949179619550705","0.1949179619550705","0.26189449429512024","0.26189449429512024","0.26189449429512024","0.30800721049308777","0.30800721049308777","0.30800721049308777","0.22806799411773682","0.18141108751296997","0.27472490072250366","0.40798482298851013","0.40798482298851013","0.40798482298851013","0.27377548813819885","0.27377548813819885","0.27377548813819885","0.3534358739852905","0.3534358739852905","0.3534358739852905","0.3635035753250122","0.3635035753250122","0.3635035753250122","0.11374764889478683","0.11374764889478683","0.11374764889478683","0.34585750102996826","0.34585750102996826","0.34585750102996826"
"120","0.22054067254066467","0.22054067254066467","0.22054067254066467","0.35239019989967346","0.35239019989967346","0.35239019989967346","0.3115262985229492","0.3115262985229492","0.3115262985229492","0.20674051344394684","0.20674051344394684","0.20674051344394684","0.28510522842407227","0.28510522842407227","0.28510522842407227","0.38214054703712463","0.38214054703712463","0.38214054703712463","0.3322826027870178","0.3322826027870178","0.3322826027870178","0.1963188499212265","0.1963188499212265","0.1963188499212265","0.21075278520584106","0.21075278520584106","0.21075278520584106","0.37481603026390076","0.37481603026390076","0.37481603026390076","0.22224411368370056","0.22224411368370056","0.22224411368370056","0.2788998782634735","0.2788998782634735","0.2788998782634735","0.23336432874202728","0.23336432874202728","0.23336432874202728","0.20548252016305923","0.15251551568508148","0.258449524641037","0.4110462963581085","0.4110462963581085","0.4110462963581085","0.23601679503917694","0.23601679503917694","0.23601679503917694","0.38465210795402527","0.38465210795402527","0.38465210795402527","0.2824573218822479","0.2824573218822479","0.2824573218822479","0.16467119753360748","0.16467119753360748","0.16467119753360748","0.2847304940223694","0.2847304940223694","0.2847304940223694"
"130","0.23223236203193665","0.23223236203193665","0.23223236203193665","0.30710911750793457","0.30710911750793457","0.30710911750793457","0.4051641821861267","0.4051641821861267","0.4051641821861267","0.3329358994960785","0.3329358994960785","0.3329358994960785","0.3200153708457947","0.3200153708457947","0.3200153708457947","0.3418811857700348","0.3418811857700348","0.3418811857700348","0.43843433260917664","0.43843433260917664","0.43843433260917664","0.20074383914470673","0.20074383914470673","0.20074383914470673","0.3385215997695923","0.3385215997695923","0.3385215997695923","0.40146636962890625","0.40146636962890625","0.40146636962890625","0.2522988021373749","0.2522988021373749","0.2522988021373749","0.3958735764026642","0.3958735764026642","0.3958735764026642","0.25358280539512634","0.25358280539512634","0.25358280539512634","0.16684698313474655","0.14330260455608368","0.19039136171340942","0.408652663230896","0.408652663230896","0.408652663230896","0.2510405480861664","0.2510405480861664","0.2510405480861664","0.395815372467041","0.395815372467041","0.395815372467041","0.4947570264339447","0.4947570264339447","0.4947570264339447","0.14314895868301392","0.14314895868301392","0.14314895868301392","0.34014764428138733","0.34014764428138733","0.34014764428138733"
"140","0.3367581069469452","0.3367581069469452","0.3367581069469452","0.2615027129650116","0.2615027129650116","0.2615027129650116","0.3170433044433594","0.3170433044433594","0.3170433044433594","0.28940194845199585","0.28940194845199585","0.28940194845199585","0.2626011371612549","0.2626011371612549","0.2626011371612549","0.33648809790611267","0.33648809790611267","0.33648809790611267","0.4290623962879181","0.4290623962879181","0.4290623962879181","0.16883806884288788","0.16883806884288788","0.16883806884288788","0.3595539927482605","0.3595539927482605","0.3595539927482605","0.31988829374313354","0.31988829374313354","0.31988829374313354","0.35169321298599243","0.35169321298599243","0.35169321298599243","0.26189449429512024","0.26189449429512024","0.26189449429512024","0.19630886614322662","0.19630886614322662","0.19630886614322662","0.22299057990312576","0.2054799646139145","0.24050119519233704","0.33684077858924866","0.33684077858924866","0.33684077858924866","0.2555703818798065","0.2555703818798065","0.2555703818798065","0.35877835750579834","0.35877835750579834","0.35877835750579834","0.45052286982536316","0.45052286982536316","0.45052286982536316","0.20616379380226135","0.20616379380226135","0.20616379380226135","0.3405342400074005","0.3405342400074005","0.3405342400074005"
"150","0.17783507704734802","0.17783507704734802","0.17783507704734802","0.2858157753944397","0.2858157753944397","0.2858157753944397","0.4068329334259033","0.4068329334259033","0.4068329334259033","0.23244613409042358","0.23244613409042358","0.23244613409042358","0.15657967329025269","0.15657967329025269","0.15657967329025269","0.4315037131309509","0.4315037131309509","0.4315037131309509","0.3316879868507385","0.3316879868507385","0.3316879868507385","0.22003087401390076","0.22003087401390076","0.22003087401390076","0.3235301673412323","0.3235301673412323","0.3235301673412323","0.5236637592315674","0.5236637592315674","0.5236637592315674","0.30633413791656494","0.30633413791656494","0.30633413791656494","0.3346636891365051","0.3346636891365051","0.3346636891365051","0.24648930132389069","0.24648930132389069","0.24648930132389069","0.148238867521286","0.14330260455608368","0.15317513048648834","0.25902849435806274","0.25902849435806274","0.25902849435806274","0.2029021978378296","0.2029021978378296","0.2029021978378296","0.43937948346138","0.43937948346138","0.43937948346138","0.4272736608982086","0.4272736608982086","0.4272736608982086","0.15916651487350464","0.15916651487350464","0.15916651487350464","0.3350536525249481","0.3350536525249481","0.3350536525249481"
"160","0.18532222509384155","0.18532222509384155","0.18532222509384155","0.274262011051178","0.274262011051178","0.274262011051178","0.4227968752384186","0.4227968752384186","0.4227968752384186","0.30584362149238586","0.30584362149238586","0.30584362149238586","0.15657967329025269","0.15657967329025269","0.15657967329025269","0.4315037131309509","0.4315037131309509","0.4315037131309509","0.30496546626091003","0.30496546626091003","0.30496546626091003","0.1894885003566742","0.1894885003566742","0.1894885003566742","0.24246805906295776","0.24246805906295776","0.24246805906295776","0.42647844552993774","0.42647844552993774","0.42647844552993774","0.2737446129322052","0.2737446129322052","0.2737446129322052","0.36488160490989685","0.36488160490989685","0.36488160490989685","0.257375031709671","0.257375031709671","0.257375031709671","0.24482659250497818","0.21864201128482819","0.2710111737251282","0.31682056188583374","0.31682056188583374","0.31682056188583374","0.26954564452171326","0.26954564452171326","0.26954564452171326","0.3675180673599243","0.3675180673599243","0.3675180673599243","0.4112336337566376","0.4112336337566376","0.4112336337566376","0.16163280606269836","0.16163280606269836","0.16163280606269836","0.2946150302886963","0.2946150302886963","0.2946150302886963"
"170","0.17934270203113556","0.17934270203113556","0.17934270203113556","0.35239019989967346","0.35239019989967346","0.35239019989967346","0.39792749285697937","0.39792749285697937","0.39792749285697937","0.2742857336997986","0.2742857336997986","0.2742857336997986","0.2947724461555481","0.2947724461555481","0.2947724461555481","0.41738688945770264","0.41738688945770264","0.41738688945770264","0.4589703381061554","0.4589703381061554","0.4589703381061554","0.15327517688274384","0.15327517688274384","0.15327517688274384","0.31153222918510437","0.31153222918510437","0.31153222918510437","0.32416462898254395","0.32416462898254395","0.32416462898254395","0.3164100646972656","0.3164100646972656","0.3164100646972656","0.35582229495048523","0.35582229495048523","0.35582229495048523","0.2356652021408081","0.2356652021408081","0.2356652021408081","0.26471273601055145","0.25470057129859924","0.27472490072250366","0.26404857635498047","0.26404857635498047","0.26404857635498047","0.32003507018089294","0.32003507018089294","0.32003507018089294","0.3770528733730316","0.3770528733730316","0.3770528733730316","0.46958303451538086","0.46958303451538086","0.46958303451538086","0.14379297196865082","0.14379297196865082","0.14379297196865082","0.2804168164730072","0.2804168164730072","0.2804168164730072"
"180","0.17515258491039276","0.17515258491039276","0.17515258491039276","0.29002290964126587","0.29002290964126587","0.29002290964126587","0.49014759063720703","0.49014759063720703","0.49014759063720703","0.17739982903003693","0.17739982903003693","0.17739982903003693","0.2887454628944397","0.2887454628944397","0.2887454628944397","0.519660234451294","0.519660234451294","0.519660234451294","0.320102334022522","0.320102334022522","0.320102334022522","0.19598378241062164","0.19598378241062164","0.19598378241062164","0.3042111098766327","0.3042111098766327","0.3042111098766327","0.35243749618530273","0.35243749618530273","0.35243749618530273","0.2530137896537781","0.2530137896537781","0.2530137896537781","0.4129366874694824","0.4129366874694824","0.4129366874694824","0.2356652021408081","0.2356652021408081","0.2356652021408081","0.22440306842327118","0.2197214812040329","0.22908465564250946","0.37648651003837585","0.37648651003837585","0.37648651003837585","0.32003507018089294","0.32003507018089294","0.32003507018089294","0.350387841463089","0.350387841463089","0.350387841463089","0.33944031596183777","0.33944031596183777","0.33944031596183777","0.1294747292995453","0.1294747292995453","0.1294747292995453","0.26758185029029846","0.26758185029029846","0.26758185029029846"
"190","0.23223236203193665","0.23223236203193665","0.23223236203193665","0.35239019989967346","0.35239019989967346","0.35239019989967346","0.34999144077301025","0.34999144077301025","0.34999144077301025","0.30473506450653076","0.30473506450653076","0.30473506450653076","0.14237360656261444","0.14237360656261444","0.14237360656261444","0.5145072340965271","0.5145072340965271","0.5145072340965271","0.32507210969924927","0.32507210969924927","0.32507210969924927","0.2634526491165161","0.2634526491165161","0.2634526491165161","0.3170882761478424","0.3170882761478424","0.3170882761478424","0.30061808228492737","0.30061808228492737","0.30061808228492737","0.2837710976600647","0.2837710976600647","0.2837710976600647","0.3158329725265503","0.3158329725265503","0.3158329725265503","0.2657884657382965","0.2657884657382965","0.2657884657382965","0.21679846197366714","0.18737195432186127","0.24622496962547302","0.29739174246788025","0.29739174246788025","0.29739174246788025","0.22666265070438385","0.22666265070438385","0.22666265070438385","0.3885060250759125","0.3885060250759125","0.3885060250759125","0.28675082325935364","0.28675082325935364","0.28675082325935364","0.2875233590602875","0.2875233590602875","0.2875233590602875","0.24979545176029205","0.24979545176029205","0.24979545176029205"
"200","0.2691069543361664","0.2691069543361664","0.2691069543361664","0.2678908407688141","0.2678908407688141","0.2678908407688141","0.4394735097885132","0.4394735097885132","0.4394735097885132","0.2934892773628235","0.2934892773628235","0.2934892773628235","0.2626011371612549","0.2626011371612549","0.2626011371612549","0.5145072340965271","0.5145072340965271","0.5145072340965271","0.30083709955215454","0.30083709955215454","0.30083709955215454","0.22426824271678925","0.22426824271678925","0.22426824271678925","0.21102675795555115","0.21102675795555115","0.21102675795555115","0.3511584997177124","0.3511584997177124","0.3511584997177124","0.18110594153404236","0.18110594153404236","0.18110594153404236","0.3123205602169037","0.3123205602169037","0.3123205602169037","0.26401588320732117","0.26401588320732117","0.26401588320732117","0.21659913659095764","0.19123512506484985","0.24196314811706543","0.47115132212638855","0.47115132212638855","0.47115132212638855","0.2731686532497406","0.2731686532497406","0.2731686532497406","0.410701185464859","0.410701185464859","0.410701185464859","0.5190457105636597","0.5190457105636597","0.5190457105636597","0.1671634018421173","0.1671634018421173","0.1671634018421173","0.2635257840156555","0.2635257840156555","0.2635257840156555"
"210","0.37027159333229065","0.37027159333229065","0.37027159333229065","0.3488878607749939","0.3488878607749939","0.3488878607749939","0.44592970609664917","0.44592970609664917","0.44592970609664917","0.20813751220703125","0.20813751220703125","0.20813751220703125","0.35061904788017273","0.35061904788017273","0.35061904788017273","0.3696955442428589","0.3696955442428589","0.3696955442428589","0.3316879868507385","0.3316879868507385","0.3316879868507385","0.11700833588838577","0.11700833588838577","0.11700833588838577","0.19941014051437378","0.19941014051437378","0.19941014051437378","0.46005189418792725","0.46005189418792725","0.46005189418792725","0.23329609632492065","0.23329609632492065","0.23329609632492065","0.3400477468967438","0.3400477468967438","0.3400477468967438","0.21957236528396606","0.21957236528396606","0.21957236528396606","0.2737544775009155","0.2737544775009155","0.2737544775009155","0.3219313621520996","0.3219313621520996","0.3219313621520996","0.2879817485809326","0.2879817485809326","0.2879817485809326","0.38363778591156006","0.38363778591156006","0.38363778591156006","0.31757980585098267","0.31757980585098267","0.31757980585098267","0.14757375419139862","0.14757375419139862","0.14757375419139862","0.3462257385253906","0.3462257385253906","0.3462257385253906"
"220","0.2829819619655609","0.2829819619655609","0.2829819619655609","0.34468555450439453","0.34468555450439453","0.34468555450439453","0.34287598729133606","0.34287598729133606","0.34287598729133606","0.2746201455593109","0.2746201455593109","0.2746201455593109","0.27310287952423096","0.27310287952423096","0.27310287952423096","0.5559430718421936","0.5559430718421936","0.5559430718421936","0.3267495334148407","0.3267495334148407","0.3267495334148407","0.20849648118019104","0.20849648118019104","0.20849648118019104","0.23322774469852448","0.23322774469852448","0.23322774469852448","0.4025198221206665","0.4025198221206665","0.4025198221206665","0.3102363049983978","0.3102363049983978","0.3102363049983978","0.2416686713695526","0.2416686713695526","0.2416686713695526","0.2946564257144928","0.2946564257144928","0.2946564257144928","0.18601439893245697","0.18601439893245697","0.18601439893245697","0.26404857635498047","0.26404857635498047","0.26404857635498047","0.1813487708568573","0.1813487708568573","0.1813487708568573","0.41026681661605835","0.41026681661605835","0.41026681661605835","0.349041610956192","0.349041610956192","0.349041610956192","0.2480752021074295","0.2480752021074295","0.2480752021074295","0.3282897472381592","0.3282897472381592","0.3282897472381592"
"230","0.24757730960845947","0.24757730960845947","0.24757730960845947","0.3318021595478058","0.3318021595478058","0.3318021595478058","0.34287598729133606","0.34287598729133606","0.34287598729133606","0.2519676685333252","0.2519676685333252","0.2519676685333252","0.22523164749145508","0.22523164749145508","0.22523164749145508","0.36657649278640747","0.36657649278640747","0.36657649278640747","0.29691219329833984","0.29691219329833984","0.29691219329833984","0.21659106016159058","0.21659106016159058","0.21659106016159058","0.31567537784576416","0.31567537784576416","0.31567537784576416","0.48131805658340454","0.48131805658340454","0.48131805658340454","0.25843167304992676","0.25843167304992676","0.25843167304992676","0.4049120247364044","0.4049120247364044","0.4049120247364044","0.3107534646987915","0.3107534646987915","0.3107534646987915","0.24622496962547302","0.24622496962547302","0.24622496962547302","0.42412805557250977","0.42412805557250977","0.42412805557250977","0.30682113766670227","0.30682113766670227","0.30682113766670227","0.350387841463089","0.350387841463089","0.350387841463089","0.31757980585098267","0.31757980585098267","0.31757980585098267","0.14607587456703186","0.14607587456703186","0.14607587456703186","0.2751222252845764","0.2751222252845764","0.2751222252845764"
"240","0.2294343113899231","0.2294343113899231","0.2294343113899231","0.2533247470855713","0.2533247470855713","0.2533247470855713","0.43192651867866516","0.43192651867866516","0.43192651867866516","0.2919381260871887","0.2919381260871887","0.2919381260871887","0.15657967329025269","0.15657967329025269","0.15657967329025269","0.41738688945770264","0.41738688945770264","0.41738688945770264","0.29856765270233154","0.29856765270233154","0.29856765270233154","0.13872170448303223","0.13872170448303223","0.13872170448303223","0.28151679039001465","0.28151679039001465","0.28151679039001465","0.2892366051673889","0.2892366051673889","0.2892366051673889","0.2708180844783783","0.2708180844783783","0.2708180844783783","0.2788998782634735","0.2788998782634735","0.2788998782634735","0.23449188470840454","0.23449188470840454","0.23449188470840454","0.2546003460884094","0.2546003460884094","0.2546003460884094","0.3721218705177307","0.3721218705177307","0.3721218705177307","0.2675585448741913","0.2675585448741913","0.2675585448741913","0.3675180673599243","0.3675180673599243","0.3675180673599243","0.38046255707740784","0.38046255707740784","0.38046255707740784","0.15916651487350464","0.15916651487350464","0.15916651487350464","0.2859770655632019","0.2859770655632019","0.2859770655632019"
"250","0.26812049746513367","0.26812049746513367","0.26812049746513367","0.3318021595478058","0.3318021595478058","0.3318021595478058","0.3079184591770172","0.3079184591770172","0.3079184591770172","0.23175929486751556","0.23175929486751556","0.23175929486751556","0.32821914553642273","0.32821914553642273","0.32821914553642273","0.3954525291919708","0.3954525291919708","0.3954525291919708","0.45961934328079224","0.45961934328079224","0.45961934328079224","0.18325231969356537","0.18325231969356537","0.18325231969356537","0.262808233499527","0.262808233499527","0.262808233499527","0.3274277150630951","0.3274277150630951","0.3274277150630951","0.2815503180027008","0.2815503180027008","0.2815503180027008","0.40967532992362976","0.40967532992362976","0.40967532992362976","0.2673005163669586","0.2673005163669586","0.2673005163669586","0.24044446647167206","0.24044446647167206","0.24044446647167206","0.42572078108787537","0.42572078108787537","0.42572078108787537","0.25246819853782654","0.25246819853782654","0.25246819853782654","0.3551671802997589","0.3551671802997589","0.3551671802997589","0.34047621488571167","0.34047621488571167","0.34047621488571167","0.14563609659671783","0.14563609659671783","0.14563609659671783","0.34208524227142334","0.34208524227142334","0.34208524227142334"
"260","0.3665013015270233","0.3665013015270233","0.3665013015270233","0.3127809762954712","0.3127809762954712","0.3127809762954712","0.3266060948371887","0.3266060948371887","0.3266060948371887","0.2299419343471527","0.2299419343471527","0.2299419343471527","0.32006996870040894","0.32006996870040894","0.32006996870040894","0.4242198169231415","0.4242198169231415","0.4242198169231415","0.4201778471469879","0.4201778471469879","0.4201778471469879","0.23416878283023834","0.23416878283023834","0.23416878283023834","0.19500064849853516","0.19500064849853516","0.19500064849853516","0.43780964612960815","0.43780964612960815","0.43780964612960815","0.2439427226781845","0.2439427226781845","0.2439427226781845","0.3123205602169037","0.3123205602169037","0.3123205602169037","0.28034737706184387","0.28034737706184387","0.28034737706184387","0.12245185673236847","0.12245185673236847","0.12245185673236847","0.2623450756072998","0.2623450756072998","0.2623450756072998","0.20975713431835175","0.20975713431835175","0.20975713431835175","0.340616911649704","0.340616911649704","0.340616911649704","0.3178204596042633","0.3178204596042633","0.3178204596042633","0.14563609659671783","0.14563609659671783","0.14563609659671783","0.26390010118484497","0.26390010118484497","0.26390010118484497"
"270","0.2634256184101105","0.2634256184101105","0.2634256184101105","0.343230277299881","0.343230277299881","0.343230277299881","0.32895368337631226","0.32895368337631226","0.32895368337631226","0.27150091528892517","0.27150091528892517","0.27150091528892517","0.26333826780319214","0.26333826780319214","0.26333826780319214","0.3696955442428589","0.3696955442428589","0.3696955442428589","0.3263743221759796","0.3263743221759796","0.3263743221759796","0.17118360102176666","0.17118360102176666","0.17118360102176666","0.2393503338098526","0.2393503338098526","0.2393503338098526","0.3582768142223358","0.3582768142223358","0.3582768142223358","0.30168595910072327","0.30168595910072327","0.30168595910072327","0.3158329725265503","0.3158329725265503","0.3158329725265503","0.21957236528396606","0.21957236528396606","0.21957236528396606","0.13867920637130737","0.13867920637130737","0.13867920637130737","0.4024341404438019","0.4024341404438019","0.4024341404438019","0.32003507018089294","0.32003507018089294","0.32003507018089294","0.4146323800086975","0.4146323800086975","0.4146323800086975","0.44679391384124756","0.44679391384124756","0.44679391384124756","0.25973957777023315","0.25973957777023315","0.25973957777023315","0.3377135097980499","0.3377135097980499","0.3377135097980499"
"280","0.25580400228500366","0.25580400228500366","0.25580400228500366","0.30875128507614136","0.30875128507614136","0.30875128507614136","0.36658892035484314","0.36658892035484314","0.36658892035484314","0.20674051344394684","0.20674051344394684","0.20674051344394684","0.25982049107551575","0.25982049107551575","0.25982049107551575","0.4237790107727051","0.4237790107727051","0.4237790107727051","0.29056262969970703","0.29056262969970703","0.29056262969970703","0.1963188499212265","0.1963188499212265","0.1963188499212265","0.22747212648391724","0.22747212648391724","0.22747212648391724","0.31667569279670715","0.31667569279670715","0.31667569279670715","0.25904011726379395","0.25904011726379395","0.25904011726379395","0.40413179993629456","0.40413179993629456","0.40413179993629456","0.2595078647136688","0.2595078647136688","0.2595078647136688","0.16415229439735413","0.16415229439735413","0.16415229439735413","0.3522149920463562","0.3522149920463562","0.3522149920463562","0.2671175003051758","0.2671175003051758","0.2671175003051758","0.4092295467853546","0.4092295467853546","0.4092295467853546","0.38756680488586426","0.38756680488586426","0.38756680488586426","0.24551448225975037","0.24551448225975037","0.24551448225975037","0.331647127866745","0.331647127866745","0.331647127866745"
"290","0.3665013015270233","0.3665013015270233","0.3665013015270233","0.33075377345085144","0.33075377345085144","0.33075377345085144","0.34109777212142944","0.34109777212142944","0.34109777212142944","0.30584362149238586","0.30584362149238586","0.30584362149238586","0.3178528845310211","0.3178528845310211","0.3178528845310211","0.3173789381980896","0.3173789381980896","0.3173789381980896","0.43843433260917664","0.43843433260917664","0.43843433260917664","0.14885511994361877","0.14885511994361877","0.14885511994361877","0.3042427897453308","0.3042427897453308","0.3042427897453308","0.3582768142223358","0.3582768142223358","0.3582768142223358","0.1949179619550705","0.1949179619550705","0.1949179619550705","0.21848344802856445","0.21848344802856445","0.21848344802856445","0.22913330793380737","0.22913330793380737","0.22913330793380737","0.22703631222248077","0.22703631222248077","0.22703631222248077","0.39893239736557007","0.39893239736557007","0.39893239736557007","0.2608608901500702","0.2608608901500702","0.2608608901500702","0.3547249138355255","0.3547249138355255","0.3547249138355255","0.3985176682472229","0.3985176682472229","0.3985176682472229","0.15890564024448395","0.15890564024448395","0.15890564024448395","0.2804168164730072","0.2804168164730072","0.2804168164730072"
"300","0.22054067254066467","0.22054067254066467","0.22054067254066467","0.29002290964126587","0.29002290964126587","0.29002290964126587","0.39920148253440857","0.39920148253440857","0.39920148253440857","0.23689907789230347","0.23689907789230347","0.23689907789230347","0.30775925517082214","0.30775925517082214","0.30775925517082214","0.547075629234314","0.547075629234314","0.547075629234314","0.3316879868507385","0.3316879868507385","0.3316879868507385","0.18325231969356537","0.18325231969356537","0.18325231969356537","0.21295197308063507","0.21295197308063507","0.21295197308063507","0.31988829374313354","0.31988829374313354","0.31988829374313354","0.2439427226781845","0.2439427226781845","0.2439427226781845","0.27063196897506714","0.27063196897506714","0.27063196897506714","0.19797106087207794","0.19797106087207794","0.19797106087207794","0.1384827196598053","0.1384827196598053","0.1384827196598053","0.31967687606811523","0.31967687606811523","0.31967687606811523","0.23197703063488007","0.23197703063488007","0.23197703063488007","0.38465210795402527","0.38465210795402527","0.38465210795402527","0.4407648742198944","0.4407648742198944","0.4407648742198944","0.16467119753360748","0.16467119753360748","0.16467119753360748","0.34585750102996826","0.34585750102996826","0.34585750102996826"
