"Step","PROPS-NeRF-ablate-19 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-19 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-19 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-18 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-18 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-18 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-17 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-17 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-17 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-16 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-16 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-16 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-15 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-15 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-15 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-14 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-14 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-14 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-13 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-13 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-13 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-12 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-12 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-12 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-11 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-11 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-11 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-10 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-10 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-10 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-9 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-9 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-9 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-8 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-8 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-8 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-7 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-7 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-7 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-6 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-6 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-6 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-5 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-5 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-5 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-4 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-4 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-4 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-3 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-3 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-3 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-2 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-2 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-2 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-1 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-1 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-1 - Train Loss Dict/original_translation_loss__MAX","PROPS-NeRF-ablate-0 - Train Loss Dict/original_translation_loss","PROPS-NeRF-ablate-0 - Train Loss Dict/original_translation_loss__MIN","PROPS-NeRF-ablate-0 - Train Loss Dict/original_translation_loss__MAX"
"100","0.1861542910337448","0.1861542910337448","0.1861542910337448","0.13968463242053986","0.13968463242053986","0.13968463242053986","0.19151513278484344","0.19151513278484344","0.19151513278484344","0.1784471869468689","0.1784471869468689","0.1784471869468689","0.17853304743766785","0.17853304743766785","0.17853304743766785","0.20791929960250854","0.20791929960250854","0.20791929960250854","0.14081352949142456","0.14081352949142456","0.14081352949142456","0.11649595946073532","0.11649595946073532","0.11649595946073532","0.1433252990245819","0.1433252990245819","0.1433252990245819","0.1653166115283966","0.1653166115283966","0.1653166115283966","0.13213002681732178","0.13213002681732178","0.13213002681732178","0.17635831236839294","0.17635831236839294","0.17635831236839294","0.1229185089468956","0.1229185089468956","0.1229185089468956","0.11373003199696541","0.10029790550470352","0.1271621584892273","0.13551269471645355","0.13551269471645355","0.13551269471645355","0.1355293244123459","0.1355293244123459","0.1355293244123459","0.16745813190937042","0.16745813190937042","0.16745813190937042","0.20046547055244446","0.20046547055244446","0.20046547055244446","0.12371566146612167","0.12371566146612167","0.12371566146612167","0.13933119177818298","0.13933119177818298","0.13933119177818298"
"110","0.1522238850593567","0.1522238850593567","0.1522238850593567","0.11148086190223694","0.11148086190223694","0.11148086190223694","0.14630277454853058","0.14630277454853058","0.14630277454853058","0.1870398223400116","0.1870398223400116","0.1870398223400116","0.16542574763298035","0.16542574763298035","0.16542574763298035","0.1977372020483017","0.1977372020483017","0.1977372020483017","0.14855241775512695","0.14855241775512695","0.14855241775512695","0.11342381685972214","0.11342381685972214","0.11342381685972214","0.11433686316013336","0.11433686316013336","0.11433686316013336","0.1653166115283966","0.1653166115283966","0.1653166115283966","0.1266503930091858","0.1266503930091858","0.1266503930091858","0.17320366203784943","0.17320366203784943","0.17320366203784943","0.17266970872879028","0.17266970872879028","0.17266970872879028","0.12393755093216896","0.09753075987100601","0.1503443419933319","0.17977376282215118","0.17977376282215118","0.17977376282215118","0.13343305885791779","0.13343305885791779","0.13343305885791779","0.1544152945280075","0.1544152945280075","0.1544152945280075","0.1316736340522766","0.1316736340522766","0.1316736340522766","0.09682600200176239","0.09682600200176239","0.09682600200176239","0.11861260235309601","0.11861260235309601","0.11861260235309601"
"120","0.1329192966222763","0.1329192966222763","0.1329192966222763","0.16213494539260864","0.16213494539260864","0.16213494539260864","0.1516880989074707","0.1516880989074707","0.1516880989074707","0.14166992902755737","0.14166992902755737","0.14166992902755737","0.14693783223628998","0.14693783223628998","0.14693783223628998","0.1802920550107956","0.1802920550107956","0.1802920550107956","0.12349403649568558","0.12349403649568558","0.12349403649568558","0.11843167245388031","0.11843167245388031","0.11843167245388031","0.11797908693552017","0.11797908693552017","0.11797908693552017","0.19080883264541626","0.19080883264541626","0.19080883264541626","0.14317286014556885","0.14317286014556885","0.14317286014556885","0.17136913537979126","0.17136913537979126","0.17136913537979126","0.12813781201839447","0.12813781201839447","0.12813781201839447","0.14056222885847092","0.13699422776699066","0.14413022994995117","0.16898994147777557","0.16898994147777557","0.16898994147777557","0.1666470319032669","0.1666470319032669","0.1666470319032669","0.17583388090133667","0.17583388090133667","0.17583388090133667","0.13377034664154053","0.13377034664154053","0.13377034664154053","0.09782778471708298","0.09782778471708298","0.09782778471708298","0.15506866574287415","0.15506866574287415","0.15506866574287415"
"130","0.1141359731554985","0.1141359731554985","0.1141359731554985","0.14241105318069458","0.14241105318069458","0.14241105318069458","0.11299625039100647","0.11299625039100647","0.11299625039100647","0.11339358985424042","0.11339358985424042","0.11339358985424042","0.16541661322116852","0.16541661322116852","0.16541661322116852","0.17727315425872803","0.17727315425872803","0.17727315425872803","0.13575269281864166","0.13575269281864166","0.13575269281864166","0.17555829882621765","0.17555829882621765","0.17555829882621765","0.1221735030412674","0.1221735030412674","0.1221735030412674","0.16298723220825195","0.16298723220825195","0.16298723220825195","0.16572822630405426","0.16572822630405426","0.16572822630405426","0.17397065460681915","0.17397065460681915","0.17397065460681915","0.10369772464036942","0.10369772464036942","0.10369772464036942","0.12752995267510414","0.12190934270620346","0.13315056264400482","0.17342303693294525","0.17342303693294525","0.17342303693294525","0.11970312893390656","0.11970312893390656","0.11970312893390656","0.1208568662405014","0.1208568662405014","0.1208568662405014","0.17328591644763947","0.17328591644763947","0.17328591644763947","0.11384947597980499","0.11384947597980499","0.11384947597980499","0.17061825096607208","0.17061825096607208","0.17061825096607208"
"140","0.17319545149803162","0.17319545149803162","0.17319545149803162","0.11148086190223694","0.11148086190223694","0.11148086190223694","0.15743881464004517","0.15743881464004517","0.15743881464004517","0.1423565298318863","0.1423565298318863","0.1423565298318863","0.14659588038921356","0.14659588038921356","0.14659588038921356","0.16332095861434937","0.16332095861434937","0.16332095861434937","0.1215781569480896","0.1215781569480896","0.1215781569480896","0.1498052030801773","0.1498052030801773","0.1498052030801773","0.10170438885688782","0.10170438885688782","0.10170438885688782","0.12934920191764832","0.12934920191764832","0.12934920191764832","0.14391544461250305","0.14391544461250305","0.14391544461250305","0.17320366203784943","0.17320366203784943","0.17320366203784943","0.11860661208629608","0.11860661208629608","0.11860661208629608","0.14287657290697098","0.13082577288150787","0.15492737293243408","0.15235617756843567","0.15235617756843567","0.15235617756843567","0.1192137748003006","0.1192137748003006","0.1192137748003006","0.1158815547823906","0.1158815547823906","0.1158815547823906","0.1622980684041977","0.1622980684041977","0.1622980684041977","0.14941178262233734","0.14941178262233734","0.14941178262233734","0.11531448364257812","0.11531448364257812","0.11531448364257812"
"150","0.10404302924871445","0.10404302924871445","0.10404302924871445","0.14626456797122955","0.14626456797122955","0.14626456797122955","0.11924522370100021","0.11924522370100021","0.11924522370100021","0.13916094601154327","0.13916094601154327","0.13916094601154327","0.1181853860616684","0.1181853860616684","0.1181853860616684","0.1658930480480194","0.1658930480480194","0.1658930480480194","0.10386595129966736","0.10386595129966736","0.10386595129966736","0.11635396629571915","0.11635396629571915","0.11635396629571915","0.1671273410320282","0.1671273410320282","0.1671273410320282","0.1977214366197586","0.1977214366197586","0.1977214366197586","0.1332675814628601","0.1332675814628601","0.1332675814628601","0.16731920838356018","0.16731920838356018","0.16731920838356018","0.12216445803642273","0.12216445803642273","0.12216445803642273","0.10670020803809166","0.09149107336997986","0.12190934270620346","0.1615690439939499","0.1615690439939499","0.1615690439939499","0.12115436792373657","0.12115436792373657","0.12115436792373657","0.1257820725440979","0.1257820725440979","0.1257820725440979","0.15227966010570526","0.15227966010570526","0.15227966010570526","0.12481097131967545","0.12481097131967545","0.12481097131967545","0.17467935383319855","0.17467935383319855","0.17467935383319855"
"160","0.10505915433168411","0.10505915433168411","0.10505915433168411","0.16454578936100006","0.16454578936100006","0.16454578936100006","0.1600712090730667","0.1600712090730667","0.1600712090730667","0.1859658658504486","0.1859658658504486","0.1859658658504486","0.1181853860616684","0.1181853860616684","0.1181853860616684","0.1658930480480194","0.1658930480480194","0.1658930480480194","0.14164260029792786","0.14164260029792786","0.14164260029792786","0.10581094026565552","0.10581094026565552","0.10581094026565552","0.10023345798254013","0.10023345798254013","0.10023345798254013","0.161622554063797","0.161622554063797","0.161622554063797","0.11469347029924393","0.11469347029924393","0.11469347029924393","0.17353664338588715","0.17353664338588715","0.17353664338588715","0.15924544632434845","0.15924544632434845","0.15924544632434845","0.14517583698034286","0.12721070647239685","0.16314096748828888","0.18117175996303558","0.18117175996303558","0.18117175996303558","0.16422858834266663","0.16422858834266663","0.16422858834266663","0.15938660502433777","0.15938660502433777","0.15938660502433777","0.16516810655593872","0.16516810655593872","0.16516810655593872","0.10079200565814972","0.10079200565814972","0.10079200565814972","0.11510081589221954","0.11510081589221954","0.11510081589221954"
"170","0.1358758956193924","0.1358758956193924","0.1358758956193924","0.16213494539260864","0.16213494539260864","0.16213494539260864","0.12704630196094513","0.12704630196094513","0.12704630196094513","0.16102372109889984","0.16102372109889984","0.16102372109889984","0.15554656088352203","0.15554656088352203","0.15554656088352203","0.19547156989574432","0.19547156989574432","0.19547156989574432","0.15106654167175293","0.15106654167175293","0.15106654167175293","0.15647219121456146","0.15647219121456146","0.15647219121456146","0.09210003912448883","0.09210003912448883","0.09210003912448883","0.13128629326820374","0.13128629326820374","0.13128629326820374","0.13314123451709747","0.13314123451709747","0.13314123451709747","0.1771189272403717","0.1771189272403717","0.1771189272403717","0.12285885959863663","0.12285885959863663","0.12285885959863663","0.1434316188097","0.13651889562606812","0.1503443419933319","0.1541174054145813","0.1541174054145813","0.1541174054145813","0.11353563517332077","0.11353563517332077","0.11353563517332077","0.1965097188949585","0.1965097188949585","0.1965097188949585","0.1674136072397232","0.1674136072397232","0.1674136072397232","0.12285541743040085","0.12285541743040085","0.12285541743040085","0.1426425725221634","0.1426425725221634","0.1426425725221634"
"180","0.17917083203792572","0.17917083203792572","0.17917083203792572","0.15144895017147064","0.15144895017147064","0.15144895017147064","0.19769442081451416","0.19769442081451416","0.19769442081451416","0.16338607668876648","0.16338607668876648","0.16338607668876648","0.15568619966506958","0.15568619966506958","0.15568619966506958","0.20673629641532898","0.20673629641532898","0.20673629641532898","0.15921801328659058","0.15921801328659058","0.15921801328659058","0.12652835249900818","0.12652835249900818","0.12652835249900818","0.17062808573246002","0.17062808573246002","0.17062808573246002","0.12453138828277588","0.12453138828277588","0.12453138828277588","0.14382050931453705","0.14382050931453705","0.14382050931453705","0.14416342973709106","0.14416342973709106","0.14416342973709106","0.12285885959863663","0.12285885959863663","0.12285885959863663","0.13492394238710403","0.130270317196846","0.13957756757736206","0.18340148031711578","0.18340148031711578","0.18340148031711578","0.11353563517332077","0.11353563517332077","0.11353563517332077","0.15086226165294647","0.15086226165294647","0.15086226165294647","0.12343437969684601","0.12343437969684601","0.12343437969684601","0.11158288270235062","0.11158288270235062","0.11158288270235062","0.14988133311271667","0.14988133311271667","0.14988133311271667"
"190","0.1141359731554985","0.1141359731554985","0.1141359731554985","0.16213494539260864","0.16213494539260864","0.16213494539260864","0.11046528071165085","0.11046528071165085","0.11046528071165085","0.10772895812988281","0.10772895812988281","0.10772895812988281","0.12752516567707062","0.12752516567707062","0.12752516567707062","0.1699042171239853","0.1699042171239853","0.1699042171239853","0.12461569905281067","0.12461569905281067","0.12461569905281067","0.12270049750804901","0.12270049750804901","0.12270049750804901","0.14010609686374664","0.14010609686374664","0.14010609686374664","0.13943372666835785","0.13943372666835785","0.13943372666835785","0.17458133399486542","0.17458133399486542","0.17458133399486542","0.17635831236839294","0.17635831236839294","0.17635831236839294","0.15563362836837769","0.15563362836837769","0.15563362836837769","0.13865791633725166","0.12110244482755661","0.15621338784694672","0.1483582854270935","0.1483582854270935","0.1483582854270935","0.14017125964164734","0.14017125964164734","0.14017125964164734","0.18045660853385925","0.18045660853385925","0.18045660853385925","0.14300483465194702","0.14300483465194702","0.14300483465194702","0.10190980136394501","0.10190980136394501","0.10190980136394501","0.13025610148906708","0.13025610148906708","0.13025610148906708"
"200","0.13825614750385284","0.13825614750385284","0.13825614750385284","0.16041572391986847","0.16041572391986847","0.16041572391986847","0.16240115463733673","0.16240115463733673","0.16240115463733673","0.10965634882450104","0.10965634882450104","0.10965634882450104","0.14659588038921356","0.14659588038921356","0.14659588038921356","0.1699042171239853","0.1699042171239853","0.1699042171239853","0.1409681886434555","0.1409681886434555","0.1409681886434555","0.10963655263185501","0.10963655263185501","0.10963655263185501","0.09116271138191223","0.09116271138191223","0.09116271138191223","0.12698639929294586","0.12698639929294586","0.12698639929294586","0.12695185840129852","0.12695185840129852","0.12695185840129852","0.15359267592430115","0.15359267592430115","0.15359267592430115","0.1306430697441101","0.1306430697441101","0.1306430697441101","0.15073098987340927","0.14955511689186096","0.15190686285495758","0.13044844567775726","0.13044844567775726","0.13044844567775726","0.16579172015190125","0.16579172015190125","0.16579172015190125","0.12630805373191833","0.12630805373191833","0.12630805373191833","0.1585703045129776","0.1585703045129776","0.1585703045129776","0.15189656615257263","0.15189656615257263","0.15189656615257263","0.1320512294769287","0.1320512294769287","0.1320512294769287"
"210","0.1522238850593567","0.1522238850593567","0.1522238850593567","0.130938321352005","0.130938321352005","0.130938321352005","0.1371949315071106","0.1371949315071106","0.1371949315071106","0.14806677401065826","0.14806677401065826","0.14806677401065826","0.1737114042043686","0.1737114042043686","0.1737114042043686","0.15314996242523193","0.15314996242523193","0.15314996242523193","0.10386595129966736","0.10386595129966736","0.10386595129966736","0.1510964334011078","0.1510964334011078","0.1510964334011078","0.09927897155284882","0.09927897155284882","0.09927897155284882","0.16267839074134827","0.16267839074134827","0.16267839074134827","0.10579429566860199","0.10579429566860199","0.10579429566860199","0.1608189046382904","0.1608189046382904","0.1608189046382904","0.1363590508699417","0.1363590508699417","0.1363590508699417","0.12046173959970474","0.12046173959970474","0.12046173959970474","0.17053361237049103","0.17053361237049103","0.17053361237049103","0.13532152771949768","0.13532152771949768","0.13532152771949768","0.13651715219020844","0.13651715219020844","0.13651715219020844","0.170502170920372","0.170502170920372","0.170502170920372","0.14595015347003937","0.14595015347003937","0.14595015347003937","0.13222792744636536","0.13222792744636536","0.13222792744636536"
"220","0.11545535176992416","0.11545535176992416","0.11545535176992416","0.1960747390985489","0.1960747390985489","0.1960747390985489","0.16732175648212433","0.16732175648212433","0.16732175648212433","0.17394699156284332","0.17394699156284332","0.17394699156284332","0.16071173548698425","0.16071173548698425","0.16071173548698425","0.21032460033893585","0.21032460033893585","0.21032460033893585","0.11966360360383987","0.11966360360383987","0.11966360360383987","0.10818544030189514","0.10818544030189514","0.10818544030189514","0.11918185651302338","0.11918185651302338","0.11918185651302338","0.17360392212867737","0.17360392212867737","0.17360392212867737","0.12250461429357529","0.12250461429357529","0.12250461429357529","0.1721637099981308","0.1721637099981308","0.1721637099981308","0.10848291963338852","0.10848291963338852","0.10848291963338852","0.10766822844743729","0.10766822844743729","0.10766822844743729","0.1541174054145813","0.1541174054145813","0.1541174054145813","0.16425594687461853","0.16425594687461853","0.16425594687461853","0.12161168456077576","0.12161168456077576","0.12161168456077576","0.1768476366996765","0.1768476366996765","0.1768476366996765","0.09551779925823212","0.09551779925823212","0.09551779925823212","0.13270564377307892","0.13270564377307892","0.13270564377307892"
"230","0.14804475009441376","0.14804475009441376","0.14804475009441376","0.17111419141292572","0.17111419141292572","0.17111419141292572","0.16732175648212433","0.16732175648212433","0.16732175648212433","0.1561448872089386","0.1561448872089386","0.1561448872089386","0.11387113481760025","0.11387113481760025","0.11387113481760025","0.15951849520206451","0.15951849520206451","0.15951849520206451","0.14565719664096832","0.14565719664096832","0.14565719664096832","0.12568357586860657","0.12568357586860657","0.12568357586860657","0.1019541397690773","0.1019541397690773","0.1019541397690773","0.1786435842514038","0.1786435842514038","0.1786435842514038","0.10923968255519867","0.10923968255519867","0.10923968255519867","0.1277182698249817","0.1277182698249817","0.1277182698249817","0.11247396469116211","0.11247396469116211","0.11247396469116211","0.15621337294578552","0.15621337294578552","0.15621337294578552","0.21216735243797302","0.21216735243797302","0.21216735243797302","0.14843514561653137","0.14843514561653137","0.14843514561653137","0.15086226165294647","0.15086226165294647","0.15086226165294647","0.170502170920372","0.170502170920372","0.170502170920372","0.12371566146612167","0.12371566146612167","0.12371566146612167","0.131591334939003","0.131591334939003","0.131591334939003"
"240","0.121841661632061","0.121841661632061","0.121841661632061","0.14570949971675873","0.14570949971675873","0.14570949971675873","0.15161150693893433","0.15161150693893433","0.15161150693893433","0.18568305671215057","0.18568305671215057","0.18568305671215057","0.1181853860616684","0.1181853860616684","0.1181853860616684","0.19547156989574432","0.19547156989574432","0.19547156989574432","0.14081352949142456","0.14081352949142456","0.14081352949142456","0.15416663885116577","0.15416663885116577","0.15416663885116577","0.11362966150045395","0.11362966150045395","0.11362966150045395","0.1272619664669037","0.1272619664669037","0.1272619664669037","0.1674252450466156","0.1674252450466156","0.1674252450466156","0.17136913537979126","0.17136913537979126","0.17136913537979126","0.18074023723602295","0.18074023723602295","0.18074023723602295","0.1471165418624878","0.1471165418624878","0.1471165418624878","0.18205761909484863","0.18205761909484863","0.18205761909484863","0.16546544432640076","0.16546544432640076","0.16546544432640076","0.15938660502433777","0.15938660502433777","0.15938660502433777","0.15154238045215607","0.15154238045215607","0.15154238045215607","0.12481097131967545","0.12481097131967545","0.12481097131967545","0.133077472448349","0.133077472448349","0.133077472448349"
"250","0.1492990255355835","0.1492990255355835","0.1492990255355835","0.17111419141292572","0.17111419141292572","0.17111419141292572","0.14449778199195862","0.14449778199195862","0.14449778199195862","0.11486070603132248","0.11486070603132248","0.11486070603132248","0.18948690593242645","0.18948690593242645","0.18948690593242645","0.1256406009197235","0.1256406009197235","0.1256406009197235","0.18269449472427368","0.18269449472427368","0.18269449472427368","0.12768401205539703","0.12768401205539703","0.12768401205539703","0.12372548878192902","0.12372548878192902","0.12372548878192902","0.120656818151474","0.120656818151474","0.120656818151474","0.11341514438390732","0.11341514438390732","0.11341514438390732","0.1754627525806427","0.1754627525806427","0.1754627525806427","0.12975849211215973","0.12975849211215973","0.12975849211215973","0.13001535832881927","0.13001535832881927","0.13001535832881927","0.13245786726474762","0.13245786726474762","0.13245786726474762","0.14918829500675201","0.14918829500675201","0.14918829500675201","0.15702050924301147","0.15702050924301147","0.15702050924301147","0.1731153428554535","0.1731153428554535","0.1731153428554535","0.1303979456424713","0.1303979456424713","0.1303979456424713","0.161098450422287","0.161098450422287","0.161098450422287"
"260","0.18956401944160461","0.18956401944160461","0.18956401944160461","0.15975922346115112","0.15975922346115112","0.15975922346115112","0.18671080470085144","0.18671080470085144","0.18671080470085144","0.14059537649154663","0.14059537649154663","0.14059537649154663","0.17191745340824127","0.17191745340824127","0.17191745340824127","0.17104533314704895","0.17104533314704895","0.17104533314704895","0.12281486392021179","0.12281486392021179","0.12281486392021179","0.12457020580768585","0.12457020580768585","0.12457020580768585","0.10091952979564667","0.10091952979564667","0.10091952979564667","0.18389862775802612","0.18389862775802612","0.18389862775802612","0.16343218088150024","0.16343218088150024","0.16343218088150024","0.15359267592430115","0.15359267592430115","0.15359267592430115","0.1054171472787857","0.1054171472787857","0.1054171472787857","0.15383918583393097","0.15383918583393097","0.15383918583393097","0.13047447800636292","0.13047447800636292","0.13047447800636292","0.1345369815826416","0.1345369815826416","0.1345369815826416","0.1599738746881485","0.1599738746881485","0.1599738746881485","0.12622441351413727","0.12622441351413727","0.12622441351413727","0.1303979456424713","0.1303979456424713","0.1303979456424713","0.16357877850532532","0.16357877850532532","0.16357877850532532"
"270","0.1456066370010376","0.1456066370010376","0.1456066370010376","0.11136399209499359","0.11136399209499359","0.11136399209499359","0.149563729763031","0.149563729763031","0.149563729763031","0.14872872829437256","0.14872872829437256","0.14872872829437256","0.16413883864879608","0.16413883864879608","0.16413883864879608","0.15314996242523193","0.15314996242523193","0.15314996242523193","0.1227726936340332","0.1227726936340332","0.1227726936340332","0.13475069403648376","0.13475069403648376","0.13475069403648376","0.11530174314975739","0.11530174314975739","0.11530174314975739","0.12318790704011917","0.12318790704011917","0.12318790704011917","0.11364053934812546","0.11364053934812546","0.11364053934812546","0.17635831236839294","0.17635831236839294","0.17635831236839294","0.1363590508699417","0.1363590508699417","0.1363590508699417","0.15009921789169312","0.15009921789169312","0.15009921789169312","0.1894424706697464","0.1894424706697464","0.1894424706697464","0.11353563517332077","0.11353563517332077","0.11353563517332077","0.190205380320549","0.190205380320549","0.190205380320549","0.1315232217311859","0.1315232217311859","0.1315232217311859","0.09857562184333801","0.09857562184333801","0.09857562184333801","0.18097473680973053","0.18097473680973053","0.18097473680973053"
"280","0.11438052356243134","0.11438052356243134","0.11438052356243134","0.1221904456615448","0.1221904456615448","0.1221904456615448","0.15918868780136108","0.15918868780136108","0.15918868780136108","0.14166992902755737","0.14166992902755737","0.14166992902755737","0.1474563479423523","0.1474563479423523","0.1474563479423523","0.1281668245792389","0.1281668245792389","0.1281668245792389","0.1663360744714737","0.1663360744714737","0.1663360744714737","0.11843167245388031","0.11843167245388031","0.11843167245388031","0.11280103027820587","0.11280103027820587","0.11280103027820587","0.1544288694858551","0.1544288694858551","0.1544288694858551","0.15503869950771332","0.15503869950771332","0.15503869950771332","0.13086093962192535","0.13086093962192535","0.13086093962192535","0.1351718306541443","0.1351718306541443","0.1351718306541443","0.10353365540504456","0.10353365540504456","0.10353365540504456","0.1694716513156891","0.1694716513156891","0.1694716513156891","0.147512748837471","0.147512748837471","0.147512748837471","0.12176543474197388","0.12176543474197388","0.12176543474197388","0.1471717804670334","0.1471717804670334","0.1471717804670334","0.09562406688928604","0.09562406688928604","0.09562406688928604","0.1399661898612976","0.1399661898612976","0.1399661898612976"
"290","0.18956401944160461","0.18956401944160461","0.18956401944160461","0.18312765657901764","0.18312765657901764","0.18312765657901764","0.12586982548236847","0.12586982548236847","0.12586982548236847","0.1859658658504486","0.1859658658504486","0.1859658658504486","0.11618663370609283","0.11618663370609283","0.11618663370609283","0.18024303019046783","0.18024303019046783","0.18024303019046783","0.13575269281864166","0.13575269281864166","0.13575269281864166","0.09791862219572067","0.09791862219572067","0.09791862219572067","0.14035269618034363","0.14035269618034363","0.14035269618034363","0.12318790704011917","0.12318790704011917","0.12318790704011917","0.1266503930091858","0.1266503930091858","0.1266503930091858","0.1698579639196396","0.1698579639196396","0.1698579639196396","0.1229185089468956","0.1229185089468956","0.1229185089468956","0.13688920438289642","0.13688920438289642","0.13688920438289642","0.18002751469612122","0.18002751469612122","0.18002751469612122","0.14487573504447937","0.14487573504447937","0.14487573504447937","0.1647823303937912","0.1647823303937912","0.1647823303937912","0.14863617718219757","0.14863617718219757","0.14863617718219757","0.16408109664916992","0.16408109664916992","0.16408109664916992","0.1426425725221634","0.1426425725221634","0.1426425725221634"
"300","0.1329192966222763","0.1329192966222763","0.1329192966222763","0.15144895017147064","0.15144895017147064","0.15144895017147064","0.11466151475906372","0.11466151475906372","0.11466151475906372","0.1117725744843483","0.1117725744843483","0.1117725744843483","0.13623015582561493","0.13623015582561493","0.13623015582561493","0.19184565544128418","0.19184565544128418","0.19184565544128418","0.10386595129966736","0.10386595129966736","0.10386595129966736","0.12768401205539703","0.12768401205539703","0.12768401205539703","0.10734277963638306","0.10734277963638306","0.10734277963638306","0.12934920191764832","0.12934920191764832","0.12934920191764832","0.16343218088150024","0.16343218088150024","0.16343218088150024","0.1343814581632614","0.1343814581632614","0.1343814581632614","0.10037390142679214","0.10037390142679214","0.10037390142679214","0.1271621584892273","0.1271621584892273","0.1271621584892273","0.1528768390417099","0.1528768390417099","0.1528768390417099","0.1154380589723587","0.1154380589723587","0.1154380589723587","0.17583388090133667","0.17583388090133667","0.17583388090133667","0.15733319520950317","0.15733319520950317","0.15733319520950317","0.09782778471708298","0.09782778471708298","0.09782778471708298","0.11861260235309601","0.11861260235309601","0.11861260235309601"
