"Step","PROPS-NeRF-ablate-19 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-19 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-19 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-18 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-18 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-18 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-17 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-17 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-17 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-16 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-16 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-16 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-15 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-15 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-15 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-14 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-14 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-14 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-13 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-13 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-13 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-12 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-12 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-12 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-11 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-11 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-11 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-10 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-10 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-10 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-9 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-9 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-9 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-8 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-8 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-8 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-7 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-7 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-7 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-6 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-6 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-6 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-5 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-5 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-5 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-4 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-4 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-4 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-3 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-3 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-3 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-2 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-2 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-2 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-1 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-1 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-1 - Train Loss Dict/rgb_loss__MAX","PROPS-NeRF-ablate-0 - Train Loss Dict/rgb_loss","PROPS-NeRF-ablate-0 - Train Loss Dict/rgb_loss__MIN","PROPS-NeRF-ablate-0 - Train Loss Dict/rgb_loss__MAX"
"100","0.03393463417887688","0.03393463417887688","0.03393463417887688","0.03186338022351265","0.03186338022351265","0.03186338022351265","0.03100903332233429","0.03100903332233429","0.03100903332233429","0.10811761021614075","0.10811761021614075","0.10811761021614075","0.010444184765219688","0.010444184765219688","0.010444184765219688","0.04390710964798927","0.04390710964798927","0.04390710964798927","0.04051699489355087","0.04051699489355087","0.04051699489355087","0.025772538036108017","0.025772538036108017","0.025772538036108017","0","0","0","0.11617405712604523","0.11617405712604523","0.11617405712604523","0.046160779893398285","0.046160779893398285","0.046160779893398285","0.03096168488264084","0.03096168488264084","0.03096168488264084","0.02099984511733055","0.02099984511733055","0.02099984511733055","0.04830447770655155","0.04785667732357979","0.048752278089523315","0.054151151329278946","0.054151151329278946","0.054151151329278946","0.03277762979269028","0.03277762979269028","0.03277762979269028","0.05613821744918823","0.05613821744918823","0.05613821744918823","0.17554163932800293","0.17554163932800293","0.17554163932800293","0.17944109439849854","0.17944109439849854","0.17944109439849854","0.04446917027235031","0.04446917027235031","0.04446917027235031"
"110","0.03691241145133972","0.03691241145133972","0.03691241145133972","0.07893607020378113","0.07893607020378113","0.07893607020378113","0.06002156436443329","0.06002156436443329","0.06002156436443329","0.06315888464450836","0.06315888464450836","0.06315888464450836","0.02675149403512478","0.02675149403512478","0.02675149403512478","0.021465837955474854","0.021465837955474854","0.021465837955474854","0.02010905183851719","0.02010905183851719","0.02010905183851719","0.02917654439806938","0.02917654439806938","0.02917654439806938","0.04786630719900131","0.04786630719900131","0.04786630719900131","0.030771521851420403","0.030771521851420403","0.030771521851420403","0.12034986168146133","0.12034986168146133","0.12034986168146133","0.15584538877010345","0.15584538877010345","0.15584538877010345","0.03412893787026405","0.03412893787026405","0.03412893787026405","0.12280401773750782","0.04649439826607704","0.1991136372089386","0.043161824345588684","0.043161824345588684","0.043161824345588684","0.01710292138159275","0.01710292138159275","0.01710292138159275","0.09723079204559326","0.09723079204559326","0.09723079204559326","0.02295261062681675","0.02295261062681675","0.02295261062681675","0.03234851732850075","0.03234851732850075","0.03234851732850075","0.038900453597307205","0.038900453597307205","0.038900453597307205"
"120","0.04227470979094505","0.04227470979094505","0.04227470979094505","0.05889573693275452","0.05889573693275452","0.05889573693275452","0.26675185561180115","0.26675185561180115","0.26675185561180115","0.051437050104141235","0.051437050104141235","0.051437050104141235","0.03859640285372734","0.03859640285372734","0.03859640285372734","0.01859210804104805","0.01859210804104805","0.01859210804104805","0.009183629415929317","0.009183629415929317","0.009183629415929317","0","0","0","0.047705862671136856","0.047705862671136856","0.047705862671136856","0.034623391926288605","0.034623391926288605","0.034623391926288605","0.08869249373674393","0.08869249373674393","0.08869249373674393","0","0","0","0.05820687115192413","0.05820687115192413","0.05820687115192413","0.0876128301024437","0.026703983545303345","0.14852167665958405","0.04534054920077324","0.04534054920077324","0.04534054920077324","0.025192322209477425","0.025192322209477425","0.025192322209477425","0","0","0","0.20047378540039062","0.20047378540039062","0.20047378540039062","0.09552428126335144","0.09552428126335144","0.09552428126335144","0.04832027852535248","0.04832027852535248","0.04832027852535248"
"130","0.03223613277077675","0.03223613277077675","0.03223613277077675","0.06685362756252289","0.06685362756252289","0.06685362756252289","0.04639437794685364","0.04639437794685364","0.04639437794685364","0.05208785831928253","0.05208785831928253","0.05208785831928253","0.03335437551140785","0.03335437551140785","0.03335437551140785","0.0345643125474453","0.0345643125474453","0.0345643125474453","0.06847286224365234","0.06847286224365234","0.06847286224365234","0.055481523275375366","0.055481523275375366","0.055481523275375366","0.06320913881063461","0.06320913881063461","0.06320913881063461","0.053475797176361084","0.053475797176361084","0.053475797176361084","0.02158726006746292","0.02158726006746292","0.02158726006746292","0.04013103246688843","0.04013103246688843","0.04013103246688843","0.08404894918203354","0.08404894918203354","0.08404894918203354","0.047127531841397285","0.04093516990542412","0.05331989377737045","0.02728980779647827","0.02728980779647827","0.02728980779647827","0.10095968842506409","0.10095968842506409","0.10095968842506409","0.10071855038404465","0.10071855038404465","0.10071855038404465","0.030083544552326202","0.030083544552326202","0.030083544552326202","0","0","0","0.024819253012537956","0.024819253012537956","0.024819253012537956"
"140","0.033053379505872726","0.033053379505872726","0.033053379505872726","0.0323215089738369","0.0323215089738369","0.0323215089738369","0.05872752517461777","0.05872752517461777","0.05872752517461777","0.0881693959236145","0.0881693959236145","0.0881693959236145","0.02228284254670143","0.02228284254670143","0.02228284254670143","0.04722731187939644","0.04722731187939644","0.04722731187939644","0.015368174761533737","0.015368174761533737","0.015368174761533737","0.017896613106131554","0.017896613106131554","0.017896613106131554","0.03486523777246475","0.03486523777246475","0.03486523777246475","0.022584594786167145","0.022584594786167145","0.022584594786167145","0.04176914691925049","0.04176914691925049","0.04176914691925049","0.03116547130048275","0.03116547130048275","0.03116547130048275","0.03622349724173546","0.03622349724173546","0.03622349724173546","0.025871832855045795","0.019980615004897118","0.03176305070519447","0.011516900733113289","0.011516900733113289","0.011516900733113289","0.034199364483356476","0.034199364483356476","0.034199364483356476","0.051931221038103104","0.051931221038103104","0.051931221038103104","0.06506527215242386","0.06506527215242386","0.06506527215242386","0.04341224208474159","0.04341224208474159","0.04341224208474159","0.01947883330285549","0.01947883330285549","0.01947883330285549"
"150","0.06110917031764984","0.06110917031764984","0.06110917031764984","0.03167794644832611","0.03167794644832611","0.03167794644832611","0.039760589599609375","0.039760589599609375","0.039760589599609375","0.06032910197973251","0.06032910197973251","0.06032910197973251","0.016347059980034828","0.016347059980034828","0.016347059980034828","0","0","0","0","0","0","0.04245150089263916","0.04245150089263916","0.04245150089263916","0.052550725638866425","0.052550725638866425","0.052550725638866425","0.009115451015532017","0.009115451015532017","0.009115451015532017","0.011693107895553112","0.011693107895553112","0.011693107895553112","0.03829325735569","0.03829325735569","0.03829325735569","0.018480129539966583","0.018480129539966583","0.018480129539966583","0.005029776133596897","0","0.010059552267193794","0.014985460788011551","0.014985460788011551","0.014985460788011551","0.018903452903032303","0.018903452903032303","0.018903452903032303","0.02840251848101616","0.02840251848101616","0.02840251848101616","0.04288702458143234","0.04288702458143234","0.04288702458143234","0.11596358567476273","0.11596358567476273","0.11596358567476273","0.02781715989112854","0.02781715989112854","0.02781715989112854"
"160","0.025421123951673508","0.025421123951673508","0.025421123951673508","0.03284894675016403","0.03284894675016403","0.03284894675016403","0.04349183663725853","0.04349183663725853","0.04349183663725853","0.031061571091413498","0.031061571091413498","0.031061571091413498","0.024701789021492004","0.024701789021492004","0.024701789021492004","0.03646674379706383","0.03646674379706383","0.03646674379706383","0.012671269476413727","0.012671269476413727","0.012671269476413727","0.04626823589205742","0.04626823589205742","0.04626823589205742","0.03291245177388191","0.03291245177388191","0.03291245177388191","0.05054544284939766","0.05054544284939766","0.05054544284939766","0.03581177443265915","0.03581177443265915","0.03581177443265915","0.22464393079280853","0.22464393079280853","0.22464393079280853","0.01689032092690468","0.01689032092690468","0.01689032092690468","0.020815273746848106","0.014824967831373215","0.026805579662322998","0.012151937931776047","0.012151937931776047","0.012151937931776047","0.02223939076066017","0.02223939076066017","0.02223939076066017","0.038115762174129486","0.038115762174129486","0.038115762174129486","0.06037615239620209","0.06037615239620209","0.06037615239620209","0.04184954613447189","0.04184954613447189","0.04184954613447189","0.10728231072425842","0.10728231072425842","0.10728231072425842"
"170","0.02798040397465229","0.02798040397465229","0.02798040397465229","0.019088953733444214","0.019088953733444214","0.019088953733444214","0.10080255568027496","0.10080255568027496","0.10080255568027496","0.0333121120929718","0.0333121120929718","0.0333121120929718","0.03861358016729355","0.03861358016729355","0.03861358016729355","0.15354624390602112","0.15354624390602112","0.15354624390602112","0.012829815968871117","0.012829815968871117","0.012829815968871117","0.016873767599463463","0.016873767599463463","0.016873767599463463","0.023008108139038086","0.023008108139038086","0.023008108139038086","0.03884314373135567","0.03884314373135567","0.03884314373135567","0","0","0","0.06698492169380188","0.06698492169380188","0.06698492169380188","0.14412721991539001","0.14412721991539001","0.14412721991539001","0.0176561432890594","0.01285403873771429","0.02245824784040451","0.014214646071195602","0.014214646071195602","0.014214646071195602","0.02665863186120987","0.02665863186120987","0.02665863186120987","0.017194470390677452","0.017194470390677452","0.017194470390677452","0.027431471273303032","0.027431471273303032","0.027431471273303032","0.019791683182120323","0.019791683182120323","0.019791683182120323","0.019466906785964966","0.019466906785964966","0.019466906785964966"
"180","0.05092587321996689","0.05092587321996689","0.05092587321996689","0.07049625366926193","0.07049625366926193","0.07049625366926193","0.04375061020255089","0.04375061020255089","0.04375061020255089","0.03222845122218132","0.03222845122218132","0.03222845122218132","0.05279264599084854","0.05279264599084854","0.05279264599084854","0.05640396475791931","0.05640396475791931","0.05640396475791931","0.0728510171175003","0.0728510171175003","0.0728510171175003","0.030572831630706787","0.030572831630706787","0.030572831630706787","0.016992483288049698","0.016992483288049698","0.016992483288049698","0.017444219440221786","0.017444219440221786","0.017444219440221786","0.02370636910200119","0.02370636910200119","0.02370636910200119","0.09685538709163666","0.09685538709163666","0.09685538709163666","0.013569911941885948","0.013569911941885948","0.013569911941885948","0.03896755538880825","0.024154361337423325","0.053780749440193176","0.016736924648284912","0.016736924648284912","0.016736924648284912","0.056680597364902496","0.056680597364902496","0.056680597364902496","0.013348864391446114","0.013348864391446114","0.013348864391446114","0","0","0","0.008464308455586433","0.008464308455586433","0.008464308455586433","0.016275623813271523","0.016275623813271523","0.016275623813271523"
"190","0.02544279955327511","0.02544279955327511","0.02544279955327511","0.048974622040987015","0.048974622040987015","0.048974622040987015","0.044862858951091766","0.044862858951091766","0.044862858951091766","0.0601675882935524","0.0601675882935524","0.0601675882935524","0.019619913771748543","0.019619913771748543","0.019619913771748543","0.015926890075206757","0.015926890075206757","0.015926890075206757","0.05511961132287979","0.05511961132287979","0.05511961132287979","0.04900142550468445","0.04900142550468445","0.04900142550468445","0.042134933173656464","0.042134933173656464","0.042134933173656464","0.014500003308057785","0.014500003308057785","0.014500003308057785","0.02502896822988987","0.02502896822988987","0.02502896822988987","0.07012175023555756","0.07012175023555756","0.07012175023555756","0.02026965655386448","0.02026965655386448","0.02026965655386448","0.03241591714322567","0.011351116001605988","0.05348071828484535","0.01704539731144905","0.01704539731144905","0.01704539731144905","0.010419962927699089","0.010419962927699089","0.010419962927699089","0.039490558207035065","0.039490558207035065","0.039490558207035065","0.008060586638748646","0.008060586638748646","0.008060586638748646","0.019700568169355392","0.019700568169355392","0.019700568169355392","0.0235898420214653","0.0235898420214653","0.0235898420214653"
"200","0.006310474127531052","0.006310474127531052","0.006310474127531052","0.049898549914360046","0.049898549914360046","0.049898549914360046","0.048345644026994705","0.048345644026994705","0.048345644026994705","0.13483452796936035","0.13483452796936035","0.13483452796936035","0.014749756082892418","0.014749756082892418","0.014749756082892418","0.014922925271093845","0.014922925271093845","0.014922925271093845","0.02492937073111534","0.02492937073111534","0.02492937073111534","0.03640533238649368","0.03640533238649368","0.03640533238649368","0.07799827307462692","0.07799827307462692","0.07799827307462692","0.015199368819594383","0.015199368819594383","0.015199368819594383","0.03764476999640465","0.03764476999640465","0.03764476999640465","0.04611600190401077","0.04611600190401077","0.04611600190401077","0.09118936955928802","0.09118936955928802","0.09118936955928802","0.02626138087362051","0.017896367236971855","0.034626394510269165","0.035695455968379974","0.035695455968379974","0.035695455968379974","0.038357626646757126","0.038357626646757126","0.038357626646757126","0.023918403312563896","0.023918403312563896","0.023918403312563896","0","0","0","0.10421806573867798","0.10421806573867798","0.10421806573867798","0.022716283798217773","0.022716283798217773","0.022716283798217773"
"210","0.008699711412191391","0.008699711412191391","0.008699711412191391","0.03511996939778328","0.03511996939778328","0.03511996939778328","0","0","0","0.02886381186544895","0.02886381186544895","0.02886381186544895","0.019832588732242584","0.019832588732242584","0.019832588732242584","0.03113165684044361","0.03113165684044361","0.03113165684044361","0.03921071067452431","0.03921071067452431","0.03921071067452431","0.028223488479852676","0.028223488479852676","0.028223488479852676","0.06376971304416656","0.06376971304416656","0.06376971304416656","0.031047310680150986","0.031047310680150986","0.031047310680150986","0.007242362014949322","0.007242362014949322","0.007242362014949322","0.05900781974196434","0.05900781974196434","0.05900781974196434","0.027270294725894928","0.027270294725894928","0.027270294725894928","0.03529846668243408","0.03529846668243408","0.03529846668243408","0.01443504262715578","0.01443504262715578","0.01443504262715578","0.03638332337141037","0.03638332337141037","0.03638332337141037","0.012709601782262325","0.012709601782262325","0.012709601782262325","0.026076197624206543","0.026076197624206543","0.026076197624206543","0.056392356753349304","0.056392356753349304","0.056392356753349304","0.04625938832759857","0.04625938832759857","0.04625938832759857"
"220","0.05965501070022583","0.05965501070022583","0.05965501070022583","0.014730850234627724","0.014730850234627724","0.014730850234627724","0.049531757831573486","0.049531757831573486","0.049531757831573486","0.013137519359588623","0.013137519359588623","0.013137519359588623","0.011548358015716076","0.011548358015716076","0.011548358015716076","0.025001222267746925","0.025001222267746925","0.025001222267746925","0.009280520491302013","0.009280520491302013","0.009280520491302013","0.03548896685242653","0.03548896685242653","0.03548896685242653","0.05764416977763176","0.05764416977763176","0.05764416977763176","0.02557854913175106","0.02557854913175106","0.02557854913175106","0.008402335457503796","0.008402335457503796","0.008402335457503796","0.06311527639627457","0.06311527639627457","0.06311527639627457","0.05323711782693863","0.05323711782693863","0.05323711782693863","0.05223992466926575","0.05223992466926575","0.05223992466926575","0","0","0","0.02262945845723152","0.02262945845723152","0.02262945845723152","0.07137235254049301","0.07137235254049301","0.07137235254049301","0.026010787114501","0.026010787114501","0.026010787114501","0.06941833347082138","0.06941833347082138","0.06941833347082138","0.03780608996748924","0.03780608996748924","0.03780608996748924"
"230","0.033324696123600006","0.033324696123600006","0.033324696123600006","0.04118846729397774","0.04118846729397774","0.04118846729397774","0.02791178971529007","0.02791178971529007","0.02791178971529007","0","0","0","0.01719808019697666","0.01719808019697666","0.01719808019697666","0.03331106901168823","0.03331106901168823","0.03331106901168823","0.011834433302283287","0.011834433302283287","0.011834433302283287","0.034950368106365204","0.034950368106365204","0.034950368106365204","0.05317845195531845","0.05317845195531845","0.05317845195531845","0.00798894464969635","0.00798894464969635","0.00798894464969635","0.005613026209175587","0.005613026209175587","0.005613026209175587","0.1374415159225464","0.1374415159225464","0.1374415159225464","0.037586089223623276","0.037586089223623276","0.037586089223623276","0.035072747617959976","0.035072747617959976","0.035072747617959976","0.01711915247142315","0.01711915247142315","0.01711915247142315","0.01874082162976265","0.01874082162976265","0.01874082162976265","0.016716990619897842","0.016716990619897842","0.016716990619897842","0.009377880953252316","0.009377880953252316","0.009377880953252316","0.02350558526813984","0.02350558526813984","0.02350558526813984","0.009114619344472885","0.009114619344472885","0.009114619344472885"
"240","0.0644456297159195","0.0644456297159195","0.0644456297159195","0.014729032292962074","0.014729032292962074","0.014729032292962074","0.030026303604245186","0.030026303604245186","0.030026303604245186","0.040490493178367615","0.040490493178367615","0.040490493178367615","0.011545983143150806","0.011545983143150806","0.011545983143150806","0.026680996641516685","0.026680996641516685","0.026680996641516685","0.016296926885843277","0.016296926885843277","0.016296926885843277","0.0206168070435524","0.0206168070435524","0.0206168070435524","0.025436289608478546","0.025436289608478546","0.025436289608478546","0.014590240083634853","0.014590240083634853","0.014590240083634853","0.029249684885144234","0.029249684885144234","0.029249684885144234","0.04444407671689987","0.04444407671689987","0.04444407671689987","0.016780219972133636","0.016780219972133636","0.016780219972133636","0","0","0","0.014670729637145996","0.014670729637145996","0.014670729637145996","0.024957332760095596","0.024957332760095596","0.024957332760095596","0.009527884423732758","0.009527884423732758","0.009527884423732758","0.023923519998788834","0.023923519998788834","0.023923519998788834","0.03244287520647049","0.03244287520647049","0.03244287520647049","0.011695465072989464","0.011695465072989464","0.011695465072989464"
"250","0.02212834544479847","0.02212834544479847","0.02212834544479847","0.05299806967377663","0.05299806967377663","0.05299806967377663","0.10008637607097626","0.10008637607097626","0.10008637607097626","0.020583361387252808","0.020583361387252808","0.020583361387252808","0.03255542740225792","0.03255542740225792","0.03255542740225792","0.04956263676285744","0.04956263676285744","0.04956263676285744","0.06163117289543152","0.06163117289543152","0.06163117289543152","0.03331785649061203","0.03331785649061203","0.03331785649061203","0.03968282788991928","0.03968282788991928","0.03968282788991928","0.028567783534526825","0.028567783534526825","0.028567783534526825","0","0","0","0","0","0","0.018802592530846596","0.018802592530846596","0.018802592530846596","0.014693958684802055","0.014693958684802055","0.014693958684802055","0.0447830893099308","0.0447830893099308","0.0447830893099308","0.01718723587691784","0.01718723587691784","0.01718723587691784","0.04503447562456131","0.04503447562456131","0.04503447562456131","0.011709041893482208","0.011709041893482208","0.011709041893482208","0.04778187349438667","0.04778187349438667","0.04778187349438667","0.024641675874590874","0.024641675874590874","0.024641675874590874"
"260","0.01631186343729496","0.01631186343729496","0.01631186343729496","0.024335592985153198","0.024335592985153198","0.024335592985153198","0.014859134331345558","0.014859134331345558","0.014859134331345558","0.021734202280640602","0.021734202280640602","0.021734202280640602","0.021727144718170166","0.021727144718170166","0.021727144718170166","0.009507838636636734","0.009507838636636734","0.009507838636636734","0.013580694794654846","0.013580694794654846","0.013580694794654846","0.022895224392414093","0.022895224392414093","0.022895224392414093","0.03419068455696106","0.03419068455696106","0.03419068455696106","0.020946018397808075","0.020946018397808075","0.020946018397808075","0.042181532829999924","0.042181532829999924","0.042181532829999924","0.044315386563539505","0.044315386563539505","0.044315386563539505","0.026702113449573517","0.026702113449573517","0.026702113449573517","0.09397856146097183","0.09397856146097183","0.09397856146097183","0.010594690218567848","0.010594690218567848","0.010594690218567848","0.014609213918447495","0.014609213918447495","0.014609213918447495","0.01385648176074028","0.01385648176074028","0.01385648176074028","0.015169939957559109","0.015169939957559109","0.015169939957559109","0.016441838815808296","0.016441838815808296","0.016441838815808296","0.021793022751808167","0.021793022751808167","0.021793022751808167"
"270","0.0041605024598538876","0.0041605024598538876","0.0041605024598538876","0.1491250991821289","0.1491250991821289","0.1491250991821289","0.012100601568818092","0.012100601568818092","0.012100601568818092","0.016575656831264496","0.016575656831264496","0.016575656831264496","0.01508599054068327","0.01508599054068327","0.01508599054068327","0.076080821454525","0.076080821454525","0.076080821454525","0.012525688856840134","0.012525688856840134","0.012525688856840134","0.016006415709853172","0.016006415709853172","0.016006415709853172","0.019588738679885864","0.019588738679885864","0.019588738679885864","0.035966455936431885","0.035966455936431885","0.035966455936431885","0.009006008505821228","0.009006008505821228","0.009006008505821228","0.046685054898262024","0.046685054898262024","0.046685054898262024","0.014378063380718231","0.014378063380718231","0.014378063380718231","0.03345996141433716","0.03345996141433716","0.03345996141433716","0.03319583088159561","0.03319583088159561","0.03319583088159561","0.022102437913417816","0.022102437913417816","0.022102437913417816","0.013963957317173481","0.013963957317173481","0.013963957317173481","0","0","0","0.046206023544073105","0.046206023544073105","0.046206023544073105","0.009052827022969723","0.009052827022969723","0.009052827022969723"
"280","0.006909742020070553","0.006909742020070553","0.006909742020070553","0","0","0","0.03180025890469551","0.03180025890469551","0.03180025890469551","0.040251318365335464","0.040251318365335464","0.040251318365335464","0.02547387033700943","0.02547387033700943","0.02547387033700943","0.027801476418972015","0.027801476418972015","0.027801476418972015","0.01309206336736679","0.01309206336736679","0.01309206336736679","0.042310427874326706","0.042310427874326706","0.042310427874326706","0.021294357255101204","0.021294357255101204","0.021294357255101204","0.009648454375565052","0.009648454375565052","0.009648454375565052","0.007311813533306122","0.007311813533306122","0.007311813533306122","0.08517942577600479","0.08517942577600479","0.08517942577600479","0.025336315855383873","0.025336315855383873","0.025336315855383873","0.029085351154208183","0.029085351154208183","0.029085351154208183","0.01725735329091549","0.01725735329091549","0.01725735329091549","0.04777173697948456","0.04777173697948456","0.04777173697948456","0.022380400449037552","0.022380400449037552","0.022380400449037552","0.010392161086201668","0.010392161086201668","0.010392161086201668","0.03991221636533737","0.03991221636533737","0.03991221636533737","0.012991063296794891","0.012991063296794891","0.012991063296794891"
"290","0.0066436356864869595","0.0066436356864869595","0.0066436356864869595","0.03167453408241272","0.03167453408241272","0.03167453408241272","0.02650260739028454","0.02650260739028454","0.02650260739028454","0.030261602252721786","0.030261602252721786","0.030261602252721786","0.012621607631444931","0.012621607631444931","0.012621607631444931","0.0630163699388504","0.0630163699388504","0.0630163699388504","0.02913995087146759","0.02913995087146759","0.02913995087146759","0.016229791566729546","0.016229791566729546","0.016229791566729546","0.03617583587765694","0.03617583587765694","0.03617583587765694","0.031629398465156555","0.031629398465156555","0.031629398465156555","0.022007210180163383","0.022007210180163383","0.022007210180163383","0.023891646414995193","0.023891646414995193","0.023891646414995193","0.019891241565346718","0.019891241565346718","0.019891241565346718","0","0","0","0.019184647127985954","0.019184647127985954","0.019184647127985954","0.0198858343064785","0.0198858343064785","0.0198858343064785","0.013250075280666351","0.013250075280666351","0.013250075280666351","0.007604843936860561","0.007604843936860561","0.007604843936860561","0.023527128621935844","0.023527128621935844","0.023527128621935844","0.013792389072477818","0.013792389072477818","0.013792389072477818"
"300","0.004660734906792641","0.004660734906792641","0.004660734906792641","0.014237504452466965","0.014237504452466965","0.014237504452466965","0.009606674313545227","0.009606674313545227","0.009606674313545227","0.03132018819451332","0.03132018819451332","0.03132018819451332","0.008382243104279041","0.008382243104279041","0.008382243104279041","0.015016190707683563","0.015016190707683563","0.015016190707683563","0.029360603541135788","0.029360603541135788","0.029360603541135788","0.015788421034812927","0.015788421034812927","0.015788421034812927","0.03215964511036873","0.03215964511036873","0.03215964511036873","0.012213089503347874","0.012213089503347874","0.012213089503347874","0.017552804201841354","0.017552804201841354","0.017552804201841354","0.030328191816806793","0.030328191816806793","0.030328191816806793","0.014773506671190262","0.014773506671190262","0.014773506671190262","0.01237773522734642","0.01237773522734642","0.01237773522734642","0","0","0","0.022930912673473358","0.022930912673473358","0.022930912673473358","0","0","0","0.004584749694913626","0.004584749694913626","0.004584749694913626","0.019751189276576042","0.019751189276576042","0.019751189276576042","0.0176815465092659","0.0176815465092659","0.0176815465092659"
"310","0.01715359091758728","0.01715359091758728","0.01715359091758728","0.023884937167167664","0.023884937167167664","0.023884937167167664","0.011386716738343239","0.011386716738343239","0.011386716738343239","0.024059109389781952","0.024059109389781952","0.024059109389781952","0.021482279524207115","0.021482279524207115","0.021482279524207115","0.030181629583239555","0.030181629583239555","0.030181629583239555","0.018949149176478386","0.018949149176478386","0.018949149176478386","0.007646674290299416","0.007646674290299416","0.007646674290299416","0.013620799407362938","0.013620799407362938","0.013620799407362938","0.07676517218351364","0.07676517218351364","0.07676517218351364","0.013164067640900612","0.013164067640900612","0.013164067640900612","0.04486618563532829","0.04486618563532829","0.04486618563532829","0.009846257045865059","0.009846257045865059","0.009846257045865059","0.018025726079940796","0.018025726079940796","0.018025726079940796","0.08405415713787079","0.08405415713787079","0.08405415713787079","0.03433936834335327","0.03433936834335327","0.03433936834335327","0.04216330125927925","0.04216330125927925","0.04216330125927925","0.012636883184313774","0.012636883184313774","0.012636883184313774","0.028209563344717026","0.028209563344717026","0.028209563344717026","0.02865731529891491","0.02865731529891491","0.02865731529891491"
