"Step","PROPS-NeRF-ablate-19 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-19 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-19 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-18 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-18 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-18 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-17 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-17 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-17 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-16 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-16 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-16 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-15 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-15 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-15 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-14 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-14 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-14 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-13 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-13 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-13 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-12 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-12 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-12 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-11 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-11 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-11 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-10 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-10 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-10 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-9 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-9 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-9 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-8 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-8 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-8 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-7 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-7 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-7 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-6 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-6 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-6 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-5 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-5 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-5 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-4 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-4 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-4 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-3 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-3 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-3 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-2 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-2 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-2 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-1 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-1 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-1 - Train Loss Dict/original_rotation_loss__MAX","PROPS-NeRF-ablate-0 - Train Loss Dict/original_rotation_loss","PROPS-NeRF-ablate-0 - Train Loss Dict/original_rotation_loss__MIN","PROPS-NeRF-ablate-0 - Train Loss Dict/original_rotation_loss__MAX"
"100","0.003810423891991377","0.003810423891991377","0.003810423891991377","0.0008749669650569558","0.0008749669650569558","0.0008749669650569558","0.006379599682986736","0.006379599682986736","0.006379599682986736","0.005081099458038807","0.005081099458038807","0.005081099458038807","0.0022896910086274147","0.0022896910086274147","0.0022896910086274147","0","0","0","0","0","0","0.007947581820189953","0.007947581820189953","0.007947581820189953","0","0","0","0","0","0","0.003281807526946068","0.003281807526946068","0.003281807526946068","0.0007330206572078168","0.0007330206572078168","0.0007330206572078168","0.0043754843063652515","0.0043754843063652515","0.0043754843063652515","0.00610439945012331","0.005049930419772863","0.007158868480473757","0.0021663433872163296","0.0021663433872163296","0.0021663433872163296","0.0027710364665836096","0.0027710364665836096","0.0027710364665836096","0.005353456828743219","0.005353456828743219","0.005353456828743219","0","0","0","0.0037798339035362005","0.0037798339035362005","0.0037798339035362005","0.005709237884730101","0.005709237884730101","0.005709237884730101"
"110","0.0037101428024470806","0.0037101428024470806","0.0037101428024470806","0.0041421763598918915","0.0041421763598918915","0.0041421763598918915","0.004130220040678978","0.004130220040678978","0.004130220040678978","0.0046343426220119","0.0046343426220119","0.0046343426220119","0.0007630729814991355","0.0007630729814991355","0.0007630729814991355","0","0","0","0.006712919566780329","0.006712919566780329","0.006712919566780329","0.005189751740545034","0.005189751740545034","0.005189751740545034","0.003017760580405593","0.003017760580405593","0.003017760580405593","0","0","0","0.0060494146309792995","0.0060494146309792995","0.0060494146309792995","0.006280864123255014","0.006280864123255014","0.006280864123255014","0.005545443389564753","0.005545443389564753","0.005545443389564753","0.006801968440413475","0.006689690984785557","0.006914245896041393","0.001062964554876089","0.001062964554876089","0.001062964554876089","0.0032185318414121866","0.0032185318414121866","0.0032185318414121866","0.0025389285292476416","0.0025389285292476416","0.0025389285292476416","0","0","0","0.005341119598597288","0.005341119598597288","0.005341119598597288","0.0038953758776187897","0.0038953758776187897","0.0038953758776187897"
"120","0.004120460245758295","0.004120460245758295","0.004120460245758295","0.0072852992452681065","0.0072852992452681065","0.0072852992452681065","0","0","0","0.005946547258645296","0.005946547258645296","0.005946547258645296","0.004548306576907635","0.004548306576907635","0.004548306576907635","0","0","0","0","0","0","0.008189165033400059","0.008189165033400059","0.008189165033400059","0.0038059852086007595","0.0038059852086007595","0.0038059852086007595","0","0","0","0.005564254708588123","0.005564254708588123","0.005564254708588123","0.004020096734166145","0.004020096734166145","0.004020096734166145","0.004149133339524269","0.004149133339524269","0.004149133339524269","0.002611051662825048","0.002472430467605591","0.002749672858044505","0","0","0","0.00858765747398138","0.00858765747398138","0.00858765747398138","0.0022289894986897707","0.0022289894986897707","0.0022289894986897707","0.013841771520674229","0.013841771520674229","0.013841771520674229","0.0033474480733275414","0.0033474480733275414","0.0033474480733275414","0.0017301172483712435","0.0017301172483712435","0.0017301172483712435"
"130","0.0038201354909688234","0.0038201354909688234","0.0038201354909688234","0.0032581796403974295","0.0032581796403974295","0.0032581796403974295","0.0061920457519590855","0.0061920457519590855","0.0061920457519590855","0.006064836401492357","0.006064836401492357","0.006064836401492357","0.03391703590750694","0.03391703590750694","0.03391703590750694","0.02435947209596634","0.02435947209596634","0.02435947209596634","0.0021852380596101284","0.0021852380596101284","0.0021852380596101284","0.01014199573546648","0.01014199573546648","0.01014199573546648","0","0","0","0","0","0","0.0062130410224199295","0.0062130410224199295","0.0062130410224199295","0.004768868442624807","0.004768868442624807","0.004768868442624807","0.004525324795395136","0.004525324795395136","0.004525324795395136","0.006209078477695584","0.00564988749101758","0.0067682694643735886","0.005515970755368471","0.005515970755368471","0.005515970755368471","0.003624976146966219","0.003624976146966219","0.003624976146966219","0.004108103923499584","0.004108103923499584","0.004108103923499584","0","0","0","0.005880802404135466","0.005880802404135466","0.005880802404135466","0.0054801953956484795","0.0054801953956484795","0.0054801953956484795"
"140","0.0013887765817344189","0.0013887765817344189","0.0013887765817344189","0.0041421763598918915","0.0041421763598918915","0.0041421763598918915","0.019588645547628403","0.019588645547628403","0.019588645547628403","0.006922435015439987","0.006922435015439987","0.006922435015439987","0.005196068435907364","0.005196068435907364","0.005196068435907364","0.005746463779360056","0.005746463779360056","0.005746463779360056","0","0","0","0.004605387803167105","0.004605387803167105","0.004605387803167105","0.0030304603278636932","0.0030304603278636932","0.0030304603278636932","0.0023508339654654264","0.0023508339654654264","0.0023508339654654264","0","0","0","0.006280864123255014","0.006280864123255014","0.006280864123255014","0.006322111468762159","0.006322111468762159","0.006322111468762159","0.005744465626776218","0.003580072894692421","0.007908858358860016","0.0025795320980250835","0.0025795320980250835","0.0025795320980250835","0.0012651050928980112","0.0012651050928980112","0.0012651050928980112","0.003281869925558567","0.003281869925558567","0.003281869925558567","0.0011279077734798193","0.0011279077734798193","0.0011279077734798193","0.01226846408098936","0.01226846408098936","0.01226846408098936","0.02484121546149254","0.02484121546149254","0.02484121546149254"
"150","0.007426741067320108","0.007426741067320108","0.007426741067320108","0.004098659381270409","0.004098659381270409","0.004098659381270409","0.005695653613656759","0.005695653613656759","0.005695653613656759","0.003848213003948331","0.003848213003948331","0.003848213003948331","0.006777580827474594","0.006777580827474594","0.006777580827474594","0","0","0","0","0","0","0.002374490723013878","0.002374490723013878","0.002374490723013878","0","0","0","0.014258567243814468","0.014258567243814468","0.014258567243814468","0","0","0","0.0057802964001894","0.0057802964001894","0.0057802964001894","0.0021130768582224846","0.0021130768582224846","0.0021130768582224846","0.009074823930859566","0.0067682694643735886","0.011381378397345543","0","0","0","0.001840817742049694","0.001840817742049694","0.001840817742049694","0.004519177600741386","0.004519177600741386","0.004519177600741386","0","0","0","0.0019433478591963649","0.0019433478591963649","0.0019433478591963649","0.005845887120813131","0.005845887120813131","0.005845887120813131"
"160","0.006764824967831373","0.006764824967831373","0.006764824967831373","0.006744279991835356","0.006744279991835356","0.006744279991835356","0.016373522579669952","0.016373522579669952","0.016373522579669952","0.006059927865862846","0.006059927865862846","0.006059927865862846","0.006777580827474594","0.006777580827474594","0.006777580827474594","0","0","0","0","0","0","0.003849312197417021","0.003849312197417021","0.003849312197417021","0","0","0","0.008341300301253796","0.008341300301253796","0.008341300301253796","0.002212234539911151","0.002212234539911151","0.002212234539911151","0.0034848549403250217","0.0034848549403250217","0.0034848549403250217","0.005070097744464874","0.005070097744464874","0.005070097744464874","0.0033702937653288245","0.003325411817058921","0.003415175713598728","0.00333528034389019","0.00333528034389019","0.00333528034389019","0.008839160203933716","0.008839160203933716","0.008839160203933716","0.0024615784641355276","0.0024615784641355276","0.0024615784641355276","0.006605098955333233","0.006605098955333233","0.006605098955333233","0.004701131489127874","0.004701131489127874","0.004701131489127874","0.0010097530903294683","0.0010097530903294683","0.0010097530903294683"
"170","0.003541081678122282","0.003541081678122282","0.003541081678122282","0.0072852992452681065","0.0072852992452681065","0.0072852992452681065","0","0","0","0.0029158499091863632","0.0029158499091863632","0.0029158499091863632","0.00694064749404788","0.00694064749404788","0.00694064749404788","0","0","0","0.013205057941377163","0.013205057941377163","0.013205057941377163","0.008618928492069244","0.008618928492069244","0.008618928492069244","0.004761929623782635","0.004761929623782635","0.004761929623782635","0.0023619637358933687","0.0023619637358933687","0.0023619637358933687","0.0017293905839323997","0.0017293905839323997","0.0017293905839323997","0.007257097866386175","0.007257097866386175","0.007257097866386175","0.006568689830601215","0.006568689830601215","0.006568689830601215","0.007440304383635521","0.006914245896041393","0.007966362871229649","0.006013462319970131","0.006013462319970131","0.006013462319970131","0.004018872044980526","0.004018872044980526","0.004018872044980526","0.004055255092680454","0.004055255092680454","0.004055255092680454","0.0014376852195709944","0.0014376852195709944","0.0014376852195709944","0.005952929146587849","0.005952929146587849","0.005952929146587849","0.003115051193162799","0.003115051193162799","0.003115051193162799"
"180","0.004981430247426033","0.004981430247426033","0.004981430247426033","0.0025922178756445646","0.0025922178756445646","0.0025922178756445646","0","0","0","0.00397702818736434","0.00397702818736434","0.00397702818736434","0.004981532227247953","0.004981532227247953","0.004981532227247953","0.0005988383200019598","0.0005988383200019598","0.0005988383200019598","0","0","0","0.007868259213864803","0.007868259213864803","0.007868259213864803","0.0037781321443617344","0.0037781321443617344","0.0037781321443617344","0","0","0","0.006901635322719812","0.006901635322719812","0.006901635322719812","0.0019182064570486546","0.0019182064570486546","0.0019182064570486546","0.006568689830601215","0.006568689830601215","0.006568689830601215","0.007570527261123061","0.005891796667128801","0.009249257855117321","0","0","0","0.004018872044980526","0.004018872044980526","0.004018872044980526","0.0015237462939694524","0.0015237462939694524","0.0015237462939694524","0","0","0","0.006984440144151449","0.006984440144151449","0.006984440144151449","0.0011239855084568262","0.0011239855084568262","0.0011239855084568262"
"190","0.0038201354909688234","0.0038201354909688234","0.0038201354909688234","0.0072852992452681065","0.0072852992452681065","0.0072852992452681065","0.004639427177608013","0.004639427177608013","0.004639427177608013","0.008604848757386208","0.008604848757386208","0.008604848757386208","0.008161414414644241","0.008161414414644241","0.008161414414644241","0.009287290275096893","0.009287290275096893","0.009287290275096893","0","0","0","0.009823800064623356","0.009823800064623356","0.009823800064623356","0","0","0","0.0004027876420877874","0.0004027876420877874","0.0004027876420877874","0.0028538384940475225","0.0028538384940475225","0.0028538384940475225","0.0007330206572078168","0.0007330206572078168","0.0007330206572078168","0.0021548494696617126","0.0021548494696617126","0.0021548494696617126","0.01014198549091816","0.00519181415438652","0.015092156827449799","0.003238202538341284","0.003238202538341284","0.003238202538341284","0.004728792700916529","0.004728792700916529","0.004728792700916529","0.0014210331719368696","0.0014210331719368696","0.0014210331719368696","0.003919355571269989","0.003919355571269989","0.003919355571269989","0.006254853680729866","0.006254853680729866","0.006254853680729866","0.0068280333653092384","0.0068280333653092384","0.0068280333653092384"
"200","0.0033501593861728907","0.0033501593861728907","0.0033501593861728907","0.01435362733900547","0.01435362733900547","0.01435362733900547","0.007751365192234516","0.007751365192234516","0.007751365192234516","0.006898869294673204","0.006898869294673204","0.006898869294673204","0.005196068435907364","0.005196068435907364","0.005196068435907364","0.009287290275096893","0.009287290275096893","0.009287290275096893","0.012731963768601418","0.012731963768601418","0.012731963768601418","0.002890263684093952","0.002890263684093952","0.002890263684093952","0.007231628056615591","0.007231628056615591","0.007231628056615591","0.006890106480568647","0.006890106480568647","0.006890106480568647","0.0020604992751032114","0.0020604992751032114","0.0020604992751032114","0.0073672146536409855","0.0073672146536409855","0.0073672146536409855","0.005929182283580303","0.005929182283580303","0.005929182283580303","0.002100760641042143","0.0011694981949403882","0.003032023087143898","0.002367737703025341","0.002367737703025341","0.002367737703025341","0.003651387756690383","0.003651387756690383","0.003651387756690383","0.0004153673944529146","0.0004153673944529146","0.0004153673944529146","0","0","0","0.014407592825591564","0.014407592825591564","0.014407592825591564","0.005904935300350189","0.005904935300350189","0.005904935300350189"
"210","0.0037101428024470806","0.0037101428024470806","0.0037101428024470806","0.012568117119371891","0.012568117119371891","0.012568117119371891","0.006731201894581318","0.006731201894581318","0.006731201894581318","0.006815839558839798","0.006815839558839798","0.006815839558839798","0.010344881564378738","0.010344881564378738","0.010344881564378738","0","0","0","0","0","0","0.010296515189111233","0.010296515189111233","0.010296515189111233","0.006588068790733814","0.006588068790733814","0.006588068790733814","0.005123844835907221","0.005123844835907221","0.005123844835907221","0.006450315471738577","0.006450315471738577","0.006450315471738577","0","0","0","0.002783806761726737","0.002783806761726737","0.002783806761726737","0.0011505299480631948","0.0011505299480631948","0.0011505299480631948","0","0","0","0.015837443992495537","0.015837443992495537","0.015837443992495537","0.004080659709870815","0.004080659709870815","0.004080659709870815","0.004876178223639727","0.004876178223639727","0.004876178223639727","0.0085453437641263","0.0085453437641263","0.0085453437641263","0.011556137353181839","0.011556137353181839","0.011556137353181839"
"220","0.009821106679737568","0.009821106679737568","0.009821106679737568","0","0","0","0","0","0","0.007890026085078716","0.007890026085078716","0.007890026085078716","0.014323882758617401","0.014323882758617401","0.014323882758617401","0","0","0","0","0","0","0.0017111231572926044","0.0017111231572926044","0.0017111231572926044","0.005258702207356691","0.005258702207356691","0.005258702207356691","0.01245883945375681","0.01245883945375681","0.01245883945375681","0","0","0","0.007076396606862545","0.007076396606862545","0.007076396606862545","0.005325852427631617","0.005325852427631617","0.005325852427631617","0.0032455739565193653","0.0032455739565193653","0.0032455739565193653","0.006013462319970131","0.006013462319970131","0.006013462319970131","0.01383166667073965","0.01383166667073965","0.01383166667073965","0.005718805827200413","0.005718805827200413","0.005718805827200413","0.006619282066822052","0.006619282066822052","0.006619282066822052","0.002015679609030485","0.002015679609030485","0.002015679609030485","0.005141068249940872","0.005141068249940872","0.005141068249940872"
"230","0.005063529126346111","0.005063529126346111","0.005063529126346111","0.007638229988515377","0.007638229988515377","0.007638229988515377","0","0","0","0.005215631332248449","0.005215631332248449","0.005215631332248449","0.006725904997438192","0.006725904997438192","0.006725904997438192","0","0","0","0.008841389790177345","0.008841389790177345","0.008841389790177345","0.0024921877775341272","0.0024921877775341272","0.0024921877775341272","0.00159882300067693","0.00159882300067693","0.00159882300067693","0.003977740183472633","0.003977740183472633","0.003977740183472633","0.008721734397113323","0.008721734397113323","0.008721734397113323","0.009386352263391018","0.009386352263391018","0.009386352263391018","0.009267536923289299","0.009267536923289299","0.009267536923289299","0.015092156827449799","0.015092156827449799","0.015092156827449799","0.0070815016515553","0.0070815016515553","0.0070815016515553","0.001889598905108869","0.001889598905108869","0.001889598905108869","0.0015237462939694524","0.0015237462939694524","0.0015237462939694524","0.004876178223639727","0.004876178223639727","0.004876178223639727","0.0037798339035362005","0.0037798339035362005","0.0037798339035362005","0.00626514945179224","0.00626514945179224","0.00626514945179224"
"240","0.016220005229115486","0.016220005229115486","0.016220005229115486","0.004738339688628912","0.004738339688628912","0.004738339688628912","0","0","0","0.005821655970066786","0.005821655970066786","0.005821655970066786","0.006777580827474594","0.006777580827474594","0.006777580827474594","0","0","0","0","0","0","0.007740653585642576","0.007740653585642576","0.007740653585642576","0","0","0","0.001687229028902948","0.001687229028902948","0.001687229028902948","0.0029380181804299355","0.0029380181804299355","0.0029380181804299355","0.004020096734166145","0.004020096734166145","0.004020096734166145","0.002225300529971719","0.002225300529971719","0.002225300529971719","0.00654239347204566","0.00654239347204566","0.00654239347204566","0","0","0","0.002636359306052327","0.002636359306052327","0.002636359306052327","0.0024615784641355276","0.0024615784641355276","0.0024615784641355276","0","0","0","0.0019433478591963649","0.0019433478591963649","0.0019433478591963649","0.0070495642721652985","0.0070495642721652985","0.0070495642721652985"
"250","0.00588263338431716","0.00588263338431716","0.00588263338431716","0.007638229988515377","0.007638229988515377","0.007638229988515377","0.0012059557484462857","0.0012059557484462857","0.0012059557484462857","0.0037017224822193384","0.0037017224822193384","0.0037017224822193384","0.0026777645107358694","0.0026777645107358694","0.0026777645107358694","0","0","0","0.0032363664358854294","0.0032363664358854294","0.0032363664358854294","0.010318229906260967","0.010318229906260967","0.010318229906260967","0.00880346354097128","0.00880346354097128","0.00880346354097128","0.00270909839309752","0.00270909839309752","0.00270909839309752","0.003845569211989641","0.003845569211989641","0.003845569211989641","0.005759383086115122","0.005759383086115122","0.005759383086115122","0.004051565658301115","0.004051565658301115","0.004051565658301115","0.00796278566122055","0.00796278566122055","0.00796278566122055","0.009131434373557568","0.009131434373557568","0.009131434373557568","0.002568555762991309","0.002568555762991309","0.002568555762991309","0.0014481106773018837","0.0014481106773018837","0.0014481106773018837","0.005240550264716148","0.005240550264716148","0.005240550264716148","0.006560084875673056","0.006560084875673056","0.006560084875673056","0.0031502163037657738","0.0031502163037657738","0.0031502163037657738"
"260","0.0026423013769090176","0.0026423013769090176","0.0026423013769090176","0","0","0","0.007274290546774864","0.007274290546774864","0.007274290546774864","0.008693789131939411","0.008693789131939411","0.008693789131939411","0.026355640962719917","0.026355640962719917","0.026355640962719917","0","0","0","0","0","0","0.0024037272669374943","0.0024037272669374943","0.0024037272669374943","0.002779953647404909","0.002779953647404909","0.002779953647404909","0.05162690207362175","0.05162690207362175","0.05162690207362175","0.007460207212716341","0.007460207212716341","0.007460207212716341","0.0073672146536409855","0.0073672146536409855","0.0073672146536409855","0.004422628786414862","0.004422628786414862","0.004422628786414862","0.008187220431864262","0.008187220431864262","0.008187220431864262","0.005183955654501915","0.005183955654501915","0.005183955654501915","0.005221738014370203","0.005221738014370203","0.005221738014370203","0.00027391064213588834","0.00027391064213588834","0.00027391064213588834","0","0","0","0.006560084875673056","0.006560084875673056","0.006560084875673056","0.018254265189170837","0.018254265189170837","0.018254265189170837"
"270","0.005876126233488321","0.005876126233488321","0.005876126233488321","0","0","0","0.0008214489207603037","0.0008214489207603037","0.0008214489207603037","0.004514880944043398","0.004514880944043398","0.004514880944043398","0.005351192317903042","0.005351192317903042","0.005351192317903042","0","0","0","0.004621983505785465","0.004621983505785465","0.004621983505785465","0.011716132052242756","0.011716132052242756","0.011716132052242756","0.004334179684519768","0.004334179684519768","0.004334179684519768","0","0","0","0.0013796132989227772","0.0013796132989227772","0.0013796132989227772","0.0007330206572078168","0.0007330206572078168","0.0007330206572078168","0.002783806761726737","0.002783806761726737","0.002783806761726737","0.007774914149194956","0.007774914149194956","0.007774914149194956","0","0","0","0.004018872044980526","0.004018872044980526","0.004018872044980526","0.004157498944550753","0.004157498944550753","0.004157498944550753","0","0","0","0.007210107985883951","0.007210107985883951","0.007210107985883951","0.0026566386222839355","0.0026566386222839355","0.0026566386222839355"
"280","0.005514901597052813","0.005514901597052813","0.005514901597052813","0.014986194670200348","0.014986194670200348","0.014986194670200348","0","0","0","0.005946547258645296","0.005946547258645296","0.005946547258645296","0.0036379185039550066","0.0036379185039550066","0.0036379185039550066","0.02241743728518486","0.02241743728518486","0.02241743728518486","0.004552769009023905","0.004552769009023905","0.004552769009023905","0.008189165033400059","0.008189165033400059","0.008189165033400059","0.0017245312919840217","0.0017245312919840217","0.0017245312919840217","0.0002488976460881531","0.0002488976460881531","0.0002488976460881531","0.0020065077114850283","0.0020065077114850283","0.0020065077114850283","0.007685812655836344","0.007685812655836344","0.007685812655836344","0.003433771198615432","0.003433771198615432","0.003433771198615432","0.00771634466946125","0.00771634466946125","0.00771634466946125","0.029683005064725876","0.029683005064725876","0.029683005064725876","0.0020195720717310905","0.0020195720717310905","0.0020195720717310905","0.0035722414031624794","0.0035722414031624794","0.0035722414031624794","0.0004489725106395781","0.0004489725106395781","0.0004489725106395781","0.0056685698218643665","0.0056685698218643665","0.0056685698218643665","0.00988099630922079","0.00988099630922079","0.00988099630922079"
"290","0.0026423013769090176","0.0026423013769090176","0.0026423013769090176","0","0","0","0.0010578397195786238","0.0010578397195786238","0.0010578397195786238","0.006059927865862846","0.006059927865862846","0.006059927865862846","0.018473416566848755","0.018473416566848755","0.018473416566848755","0","0","0","0.0021852380596101284","0.0021852380596101284","0.0021852380596101284","0.004506242927163839","0.004506242927163839","0.004506242927163839","0","0","0","0","0","0","0.0060494146309792995","0.0060494146309792995","0.0060494146309792995","0.0027986252680420876","0.0027986252680420876","0.0027986252680420876","0.0043754843063652515","0.0043754843063652515","0.0043754843063652515","0.007500608917325735","0.007500608917325735","0.007500608917325735","0.00687076011672616","0.00687076011672616","0.00687076011672616","0.00355075066909194","0.00355075066909194","0.00355075066909194","0.005662335082888603","0.005662335082888603","0.005662335082888603","0","0","0","0.007599768228828907","0.007599768228828907","0.007599768228828907","0.003115051193162799","0.003115051193162799","0.003115051193162799"
"300","0.004120460245758295","0.004120460245758295","0.004120460245758295","0.0025922178756445646","0.0025922178756445646","0.0025922178756445646","0.0035443236120045185","0.0035443236120045185","0.0035443236120045185","0.003897329792380333","0.003897329792380333","0.003897329792380333","0.001813455019146204","0.001813455019146204","0.001813455019146204","0","0","0","0","0","0","0.010318229906260967","0.010318229906260967","0.010318229906260967","0.00045414126361720264","0.00045414126361720264","0.00045414126361720264","0.0023508339654654264","0.0023508339654654264","0.0023508339654654264","0.007460207212716341","0.007460207212716341","0.007460207212716341","0","0","0","0.005073847249150276","0.005073847249150276","0.005073847249150276","0.007158868480473757","0.007158868480473757","0.007158868480473757","0.0037341665010899305","0.0037341665010899305","0.0037341665010899305","0.005178820341825485","0.005178820341825485","0.005178820341825485","0.0022289894986897707","0.0022289894986897707","0.0022289894986897707","0","0","0","0.0033474480733275414","0.0033474480733275414","0.0033474480733275414","0.0038953758776187897","0.0038953758776187897","0.0038953758776187897"
"310","0.006426094099879265","0.006426094099879265","0.006426094099879265","0","0","0","0.002425896003842354","0.002425896003842354","0.002425896003842354","0.0025968048721551895","0.0025968048721551895","0.0025968048721551895","0.0031429596710950136","0.0031429596710950136","0.0031429596710950136","0.0011605271138250828","0.0011605271138250828","0.0011605271138250828","0","0","0","0.008189165033400059","0.008189165033400059","0.008189165033400059","0","0","0","0.0002488976460881531","0.0002488976460881531","0.0002488976460881531","0.004624540451914072","0.004624540451914072","0.004624540451914072","0.0009590917034074664","0.0009590917034074664","0.0009590917034074664","0.004423154518008232","0.004423154518008232","0.004423154518008232","0.007966362871229649","0.007966362871229649","0.007966362871229649","0.0009517659200355411","0.0009517659200355411","0.0009517659200355411","0.0001539513614261523","0.0001539513614261523","0.0001539513614261523","0.004055255092680454","0.004055255092680454","0.004055255092680454","0","0","0","0.006277243606746197","0.006277243606746197","0.006277243606746197","0.003115051193162799","0.003115051193162799","0.003115051193162799"
"320","0.0033900379203259945","0.0033900379203259945","0.0033900379203259945","0.015594445168972015","0.015594445168972015","0.015594445168972015","0","0","0","0.002374294213950634","0.002374294213950634","0.002374294213950634","0.005486981477588415","0.005486981477588415","0.005486981477588415","0","0","0","0","0","0","0.004506242927163839","0.004506242927163839","0.004506242927163839","0.0011691467370837927","0.0011691467370837927","0.0011691467370837927","0","0","0","0.0017293905839323997","0.0017293905839323997","0.0017293905839323997","0.006093510426580906","0.006093510426580906","0.006093510426580906","0.0022864965721964836","0.0022864965721964836","0.0022864965721964836","0.004826230928301811","0.004826230928301811","0.004826230928301811","0.0015731671592220664","0.0015731671592220664","0.0015731671592220664","0.003624976146966219","0.003624976146966219","0.003624976146966219","0","0","0","0","0","0","0.008463806472718716","0.008463806472718716","0.008463806472718716","0.0038527753204107285","0.0038527753204107285","0.0038527753204107285"
"330","0.0030940035358071327","0.0030940035358071327","0.0030940035358071327","0.00411524111405015","0.00411524111405015","0.00411524111405015","0","0","0","0.0043702214024960995","0.0043702214024960995","0.0043702214024960995","0.00694064749404788","0.00694064749404788","0.00694064749404788","0","0","0","0","0","0","0.0083313612267375","0.0083313612267375","0.0083313612267375","0.00334412744268775","0.00334412744268775","0.00334412744268775","0.0048395623452961445","0.0048395623452961445","0.0048395623452961445","0","0","0","0.00547025678679347","0.00547025678679347","0.00547025678679347","0.005073847249150276","0.005073847249150276","0.005073847249150276","0.0017646243795752525","0.0017646243795752525","0.0017646243795752525","0.000327637157170102","0.000327637157170102","0.000327637157170102","0.003444551257416606","0.003444551257416606","0.003444551257416606","0.001774021191522479","0.001774021191522479","0.001774021191522479","0","0","0","0.007568465545773506","0.007568465545773506","0.007568465545773506","0.01896894909441471","0.01896894909441471","0.01896894909441471"
