"Step","PROPS-NeRF-ablate-19 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-19 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-19 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-18 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-18 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-18 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-17 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-17 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-17 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-16 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-16 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-16 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-15 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-15 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-15 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-14 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-14 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-14 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-13 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-13 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-13 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-12 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-12 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-12 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-11 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-11 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-11 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-10 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-10 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-10 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-9 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-9 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-9 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-8 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-8 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-8 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-7 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-7 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-7 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-6 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-6 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-6 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-5 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-5 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-5 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-4 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-4 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-4 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-3 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-3 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-3 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-2 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-2 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-2 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-1 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-1 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-1 - Train Loss Dict/translation_loss__MAX","PROPS-NeRF-ablate-0 - Train Loss Dict/translation_loss","PROPS-NeRF-ablate-0 - Train Loss Dict/translation_loss__MIN","PROPS-NeRF-ablate-0 - Train Loss Dict/translation_loss__MAX"
"100","0.2630023658275604","0.2630023658275604","0.2630023658275604","0.2006898820400238","0.2006898820400238","0.2006898820400238","0.2868191599845886","0.2868191599845886","0.2868191599845886","0.2833297848701477","0.2833297848701477","0.2833297848701477","0.25362446904182434","0.25362446904182434","0.25362446904182434","0.29442211985588074","0.29442211985588074","0.29442211985588074","0.2221343070268631","0.2221343070268631","0.2221343070268631","0.19000940024852753","0.19000940024852753","0.19000940024852753","0.25792497396469116","0.25792497396469116","0.25792497396469116","0.28316131234169006","0.28316131234169006","0.28316131234169006","0.25782763957977295","0.25782763957977295","0.25782763957977295","0.2901791036128998","0.2901791036128998","0.2901791036128998","0.23453697562217712","0.23453697562217712","0.23453697562217712","0.19371917843818665","0.19308413565158844","0.19435422122478485","0.2359742820262909","0.2359742820262909","0.2359742820262909","0.29963594675064087","0.29963594675064087","0.29963594675064087","0.2622418701648712","0.2622418701648712","0.2622418701648712","0.2634209096431732","0.2634209096431732","0.2634209096431732","0.20881421864032745","0.20881421864032745","0.20881421864032745","0.2672346532344818","0.2672346532344818","0.2672346532344818"
"110","0.23579107224941254","0.23579107224941254","0.23579107224941254","0.18012437224388123","0.18012437224388123","0.18012437224388123","0.27520129084587097","0.27520129084587097","0.27520129084587097","0.24488504230976105","0.24488504230976105","0.24488504230976105","0.22740502655506134","0.22740502655506134","0.22740502655506134","0.3023741841316223","0.3023741841316223","0.3023741841316223","0.24929505586624146","0.24929505586624146","0.24929505586624146","0.1959572434425354","0.1959572434425354","0.1959572434425354","0.22808073461055756","0.22808073461055756","0.22808073461055756","0.278793066740036","0.278793066740036","0.278793066740036","0.24589087069034576","0.24589087069034576","0.24589087069034576","0.24451661109924316","0.24451661109924316","0.24451661109924316","0.2751982510089874","0.2751982510089874","0.2751982510089874","0.2078741043806076","0.18070539832115173","0.23504281044006348","0.24564586579799652","0.24564586579799652","0.24564586579799652","0.2521708309650421","0.2521708309650421","0.2521708309650421","0.2748620808124542","0.2748620808124542","0.2748620808124542","0.21707507967948914","0.21707507967948914","0.21707507967948914","0.22011007368564606","0.22011007368564606","0.22011007368564606","0.1965719759464264","0.1965719759464264","0.1965719759464264"
"120","0.2455912083387375","0.2455912083387375","0.2455912083387375","0.2325287014245987","0.2325287014245987","0.2325287014245987","0.25308066606521606","0.25308066606521606","0.25308066606521606","0.2268637716770172","0.2268637716770172","0.2268637716770172","0.2525666058063507","0.2525666058063507","0.2525666058063507","0.27153661847114563","0.27153661847114563","0.27153661847114563","0.2610463500022888","0.2610463500022888","0.2610463500022888","0.19500382244586945","0.19500382244586945","0.19500382244586945","0.2146904319524765","0.2146904319524765","0.2146904319524765","0.31001225113868713","0.31001225113868713","0.31001225113868713","0.24330385029315948","0.24330385029315948","0.24330385029315948","0.2479691356420517","0.2479691356420517","0.2479691356420517","0.20681285858154297","0.20681285858154297","0.20681285858154297","0.22311297059059143","0.20587892830371857","0.2403470128774643","0.23246045410633087","0.23246045410633087","0.23246045410633087","0.2576428949832916","0.2576428949832916","0.2576428949832916","0.2515009045600891","0.2515009045600891","0.2515009045600891","0.22287151217460632","0.22287151217460632","0.22287151217460632","0.18385139107704163","0.18385139107704163","0.18385139107704163","0.20315733551979065","0.20315733551979065","0.20315733551979065"
"130","0.21166706085205078","0.21166706085205078","0.21166706085205078","0.19767458736896515","0.19767458736896515","0.19767458736896515","0.20953553915023804","0.20953553915023804","0.20953553915023804","0.2240646928548813","0.2240646928548813","0.2240646928548813","0.24254432320594788","0.24254432320594788","0.24254432320594788","0.27414992451667786","0.27414992451667786","0.27414992451667786","0.23475760221481323","0.23475760221481323","0.23475760221481323","0.21117977797985077","0.21117977797985077","0.21117977797985077","0.2213209718465805","0.2213209718465805","0.2213209718465805","0.27293717861175537","0.27293717861175537","0.27293717861175537","0.24062864482402802","0.24062864482402802","0.24062864482402802","0.24666808545589447","0.24666808545589447","0.24666808545589447","0.19538728892803192","0.19538728892803192","0.19538728892803192","0.2146608829498291","0.1960447132587433","0.23327705264091492","0.22665533423423767","0.22665533423423767","0.22665533423423767","0.21315406262874603","0.21315406262874603","0.21315406262874603","0.2041269689798355","0.2041269689798355","0.2041269689798355","0.25614285469055176","0.25614285469055176","0.25614285469055176","0.1776229441165924","0.1776229441165924","0.1776229441165924","0.25281137228012085","0.25281137228012085","0.25281137228012085"
"140","0.24684441089630127","0.24684441089630127","0.24684441089630127","0.17072740197181702","0.17072740197181702","0.17072740197181702","0.26676926016807556","0.26676926016807556","0.26676926016807556","0.20524169504642487","0.20524169504642487","0.20524169504642487","0.25959575176239014","0.25959575176239014","0.25959575176239014","0.25158604979515076","0.25158604979515076","0.25158604979515076","0.20743294060230255","0.20743294060230255","0.20743294060230255","0.23656415939331055","0.23656415939331055","0.23656415939331055","0.1832442730665207","0.1832442730665207","0.1832442730665207","0.2450573742389679","0.2450573742389679","0.2450573742389679","0.2187107354402542","0.2187107354402542","0.2187107354402542","0.24642616510391235","0.24642616510391235","0.24642616510391235","0.19995808601379395","0.19995808601379395","0.19995808601379395","0.22612203657627106","0.20700950920581818","0.24523456394672394","0.23432070016860962","0.23432070016860962","0.23432070016860962","0.2117633819580078","0.2117633819580078","0.2117633819580078","0.17717130482196808","0.17717130482196808","0.17717130482196808","0.2522188723087311","0.2522188723087311","0.2522188723087311","0.21185092628002167","0.21185092628002167","0.21185092628002167","0.20646943151950836","0.20646943151950836","0.20646943151950836"
"150","0.17700618505477905","0.17700618505477905","0.17700618505477905","0.21587978303432465","0.21587978303432465","0.21587978303432465","0.20767493546009064","0.20767493546009064","0.20767493546009064","0.21862724423408508","0.21862724423408508","0.21862724423408508","0.1944407820701599","0.1944407820701599","0.1944407820701599","0.27360236644744873","0.27360236644744873","0.27360236644744873","0.19727443158626556","0.19727443158626556","0.19727443158626556","0.19742125272750854","0.19742125272750854","0.19742125272750854","0.2220401167869568","0.2220401167869568","0.2220401167869568","0.2700737416744232","0.2700737416744232","0.2700737416744232","0.18212606012821198","0.18212606012821198","0.18212606012821198","0.2515159547328949","0.2515159547328949","0.2515159547328949","0.17416846752166748","0.17416846752166748","0.17416846752166748","0.18533221632242203","0.1737099289894104","0.19695450365543365","0.2494044154882431","0.2494044154882431","0.2494044154882431","0.19940459728240967","0.19940459728240967","0.19940459728240967","0.20946556329727173","0.20946556329727173","0.20946556329727173","0.22018398344516754","0.22018398344516754","0.22018398344516754","0.18670015037059784","0.18670015037059784","0.18670015037059784","0.24651022255420685","0.24651022255420685","0.24651022255420685"
"160","0.18667595088481903","0.18667595088481903","0.18667595088481903","0.21738767623901367","0.21738767623901367","0.21738767623901367","0.25899335741996765","0.25899335741996765","0.25899335741996765","0.24819819629192352","0.24819819629192352","0.24819819629192352","0.18909412622451782","0.18909412622451782","0.18909412622451782","0.27872326970100403","0.27872326970100403","0.27872326970100403","0.23585200309753418","0.23585200309753418","0.23585200309753418","0.1866549700498581","0.1866549700498581","0.1866549700498581","0.18851402401924133","0.18851402401924133","0.18851402401924133","0.24470508098602295","0.24470508098602295","0.24470508098602295","0.18801486492156982","0.18801486492156982","0.18801486492156982","0.2359020709991455","0.2359020709991455","0.2359020709991455","0.22940902411937714","0.22940902411937714","0.22940902411937714","0.21895480155944824","0.20959126949310303","0.22831833362579346","0.2576797306537628","0.2576797306537628","0.2576797306537628","0.24826790392398834","0.24826790392398834","0.24826790392398834","0.20499899983406067","0.20499899983406067","0.20499899983406067","0.2637367844581604","0.2637367844581604","0.2637367844581604","0.17407573759555817","0.17407573759555817","0.17407573759555817","0.18979886174201965","0.18979886174201965","0.18979886174201965"
"170","0.2084224820137024","0.2084224820137024","0.2084224820137024","0.21340221166610718","0.21340221166610718","0.21340221166610718","0.20596477389335632","0.20596477389335632","0.20596477389335632","0.19950361549854279","0.19950361549854279","0.19950361549854279","0.2420196682214737","0.2420196682214737","0.2420196682214737","0.3079082667827606","0.3079082667827606","0.3079082667827606","0.2212917059659958","0.2212917059659958","0.2212917059659958","0.20819427073001862","0.20819427073001862","0.20819427073001862","0.15252883732318878","0.15252883732318878","0.15252883732318878","0.2542753517627716","0.2542753517627716","0.2542753517627716","0.1782732456922531","0.1782732456922531","0.1782732456922531","0.26504427194595337","0.26504427194595337","0.26504427194595337","0.18374253809452057","0.18374253809452057","0.18374253809452057","0.20190393924713135","0.19725748896598816","0.20655038952827454","0.2366943657398224","0.2366943657398224","0.2366943657398224","0.19484667479991913","0.19484667479991913","0.19484667479991913","0.2466306984424591","0.2466306984424591","0.2466306984424591","0.23871265351772308","0.23871265351772308","0.23871265351772308","0.18653139472007751","0.18653139472007751","0.18653139472007751","0.19340375065803528","0.19340375065803528","0.19340375065803528"
"180","0.23435243964195251","0.23435243964195251","0.23435243964195251","0.2212047576904297","0.2212047576904297","0.2212047576904297","0.26051661372184753","0.26051661372184753","0.26051661372184753","0.22745825350284576","0.22745825350284576","0.22745825350284576","0.2163694053888321","0.2163694053888321","0.2163694053888321","0.2963409423828125","0.2963409423828125","0.2963409423828125","0.23708491027355194","0.23708491027355194","0.23708491027355194","0.1820719689130783","0.1820719689130783","0.1820719689130783","0.22079046070575714","0.22079046070575714","0.22079046070575714","0.2175413966178894","0.2175413966178894","0.2175413966178894","0.1742609292268753","0.1742609292268753","0.1742609292268753","0.19865235686302185","0.19865235686302185","0.19865235686302185","0.17464017868041992","0.17464017868041992","0.17464017868041992","0.20406709611415863","0.19573144614696503","0.21240274608135223","0.20925989747047424","0.20925989747047424","0.20925989747047424","0.19059298932552338","0.19059298932552338","0.19059298932552338","0.23190267384052277","0.23190267384052277","0.23190267384052277","0.19581598043441772","0.19581598043441772","0.19581598043441772","0.14583487808704376","0.14583487808704376","0.14583487808704376","0.1952364593744278","0.1952364593744278","0.1952364593744278"
"190","0.2072315514087677","0.2072315514087677","0.2072315514087677","0.20872525870800018","0.20872525870800018","0.20872525870800018","0.17882139980793","0.17882139980793","0.17882139980793","0.1887761801481247","0.1887761801481247","0.1887761801481247","0.18391820788383484","0.18391820788383484","0.18391820788383484","0.25542378425598145","0.25542378425598145","0.25542378425598145","0.21598418056964874","0.21598418056964874","0.21598418056964874","0.18917705118656158","0.18917705118656158","0.18917705118656158","0.20995575189590454","0.20995575189590454","0.20995575189590454","0.24838775396347046","0.24838775396347046","0.24838775396347046","0.22212646901607513","0.22212646901607513","0.22212646901607513","0.24715138971805573","0.24715138971805573","0.24715138971805573","0.22170841693878174","0.22170841693878174","0.22170841693878174","0.19785424321889877","0.18661412596702576","0.2090943604707718","0.22641399502754211","0.22641399502754211","0.22641399502754211","0.2134120762348175","0.2134120762348175","0.2134120762348175","0.26045891642570496","0.26045891642570496","0.26045891642570496","0.21140478551387787","0.21140478551387787","0.21140478551387787","0.14526313543319702","0.14526313543319702","0.14526313543319702","0.17105373740196228","0.17105373740196228","0.17105373740196228"
"200","0.2345769852399826","0.2345769852399826","0.2345769852399826","0.21522647142410278","0.21522647142410278","0.21522647142410278","0.2583896517753601","0.2583896517753601","0.2583896517753601","0.1912926435470581","0.1912926435470581","0.1912926435470581","0.2272462397813797","0.2272462397813797","0.2272462397813797","0.24298101663589478","0.24298101663589478","0.24298101663589478","0.18500526249408722","0.18500526249408722","0.18500526249408722","0.16464756429195404","0.16464756429195404","0.16464756429195404","0.1689024567604065","0.1689024567604065","0.1689024567604065","0.1999567598104477","0.1999567598104477","0.1999567598104477","0.19552317261695862","0.19552317261695862","0.19552317261695862","0.2060544341802597","0.2060544341802597","0.2060544341802597","0.18429481983184814","0.18429481983184814","0.18429481983184814","0.20126140862703323","0.19079278409481049","0.21173003315925598","0.1882852464914322","0.1882852464914322","0.1882852464914322","0.23763400316238403","0.23763400316238403","0.23763400316238403","0.1772686094045639","0.1772686094045639","0.1772686094045639","0.19986209273338318","0.19986209273338318","0.19986209273338318","0.20036621391773224","0.20036621391773224","0.20036621391773224","0.16803120076656342","0.16803120076656342","0.16803120076656342"
"210","0.2036053091287613","0.2036053091287613","0.2036053091287613","0.18038949370384216","0.18038949370384216","0.18038949370384216","0.1972375363111496","0.1972375363111496","0.1972375363111496","0.2031300812959671","0.2031300812959671","0.2031300812959671","0.2525745630264282","0.2525745630264282","0.2525745630264282","0.21801912784576416","0.21801912784576416","0.21801912784576416","0.1868034303188324","0.1868034303188324","0.1868034303188324","0.2065097987651825","0.2065097987651825","0.2065097987651825","0.18076765537261963","0.18076765537261963","0.18076765537261963","0.20668934285640717","0.20668934285640717","0.20668934285640717","0.15416927635669708","0.15416927635669708","0.15416927635669708","0.24194900691509247","0.24194900691509247","0.24194900691509247","0.1540159285068512","0.1540159285068512","0.1540159285068512","0.17575033009052277","0.17575033009052277","0.17575033009052277","0.2065524011850357","0.2065524011850357","0.2065524011850357","0.19285589456558228","0.19285589456558228","0.19285589456558228","0.17493098974227905","0.17493098974227905","0.17493098974227905","0.2428005337715149","0.2428005337715149","0.2428005337715149","0.2095588892698288","0.2095588892698288","0.2095588892698288","0.17730604112148285","0.17730604112148285","0.17730604112148285"
"220","0.17375610768795013","0.17375610768795013","0.17375610768795013","0.22869651019573212","0.22869651019573212","0.22869651019573212","0.23596125841140747","0.23596125841140747","0.23596125841140747","0.24008604884147644","0.24008604884147644","0.24008604884147644","0.2380344569683075","0.2380344569683075","0.2380344569683075","0.25767138600349426","0.25767138600349426","0.25767138600349426","0.21545791625976562","0.21545791625976562","0.21545791625976562","0.16034114360809326","0.16034114360809326","0.16034114360809326","0.19937098026275635","0.19937098026275635","0.19937098026275635","0.20492422580718994","0.20492422580718994","0.20492422580718994","0.1523497849702835","0.1523497849702835","0.1523497849702835","0.21779181063175201","0.21779181063175201","0.21779181063175201","0.15962868928909302","0.15962868928909302","0.15962868928909302","0.16817475855350494","0.16817475855350494","0.16817475855350494","0.24324877560138702","0.24324877560138702","0.24324877560138702","0.21178454160690308","0.21178454160690308","0.21178454160690308","0.1726498156785965","0.1726498156785965","0.1726498156785965","0.22281606495380402","0.22281606495380402","0.22281606495380402","0.14537166059017181","0.14537166059017181","0.14537166059017181","0.16888457536697388","0.16888457536697388","0.16888457536697388"
"230","0.24223209917545319","0.24223209917545319","0.24223209917545319","0.2212005853652954","0.2212005853652954","0.2212005853652954","0.24005162715911865","0.24005162715911865","0.24005162715911865","0.2056974172592163","0.2056974172592163","0.2056974172592163","0.17746196687221527","0.17746196687221527","0.17746196687221527","0.23392117023468018","0.23392117023468018","0.23392117023468018","0.2187320441007614","0.2187320441007614","0.2187320441007614","0.1539779007434845","0.1539779007434845","0.1539779007434845","0.15855219960212708","0.15855219960212708","0.15855219960212708","0.20305576920509338","0.20305576920509338","0.20305576920509338","0.1499844789505005","0.1499844789505005","0.1499844789505005","0.19664952158927917","0.19664952158927917","0.19664952158927917","0.15096186101436615","0.15096186101436615","0.15096186101436615","0.2035396844148636","0.2035396844148636","0.2035396844148636","0.2339816689491272","0.2339816689491272","0.2339816689491272","0.19903288781642914","0.19903288781642914","0.19903288781642914","0.22088831663131714","0.22088831663131714","0.22088831663131714","0.2302667647600174","0.2302667647600174","0.2302667647600174","0.18563348054885864","0.18563348054885864","0.18563348054885864","0.16602273285388947","0.16602273285388947","0.16602273285388947"
"240","0.17513886094093323","0.17513886094093323","0.17513886094093323","0.185013547539711","0.185013547539711","0.185013547539711","0.23321416974067688","0.23321416974067688","0.23321416974067688","0.24101221561431885","0.24101221561431885","0.24101221561431885","0.16774170100688934","0.16774170100688934","0.16774170100688934","0.27668824791908264","0.27668824791908264","0.27668824791908264","0.18353267014026642","0.18353267014026642","0.18353267014026642","0.19329459965229034","0.19329459965229034","0.19329459965229034","0.15341484546661377","0.15341484546661377","0.15341484546661377","0.195916548371315","0.195916548371315","0.195916548371315","0.2364557385444641","0.2364557385444641","0.2364557385444641","0.2181740701198578","0.2181740701198578","0.2181740701198578","0.1916200965642929","0.1916200965642929","0.1916200965642929","0.1884787678718567","0.1884787678718567","0.1884787678718567","0.22399115562438965","0.22399115562438965","0.22399115562438965","0.2267335206270218","0.2267335206270218","0.2267335206270218","0.2064262181520462","0.2064262181520462","0.2064262181520462","0.1936558336019516","0.1936558336019516","0.1936558336019516","0.17769713699817657","0.17769713699817657","0.17769713699817657","0.17509008944034576","0.17509008944034576","0.17509008944034576"
"250","0.21581944823265076","0.21581944823265076","0.21581944823265076","0.1955769658088684","0.1955769658088684","0.1955769658088684","0.23550298810005188","0.23550298810005188","0.23550298810005188","0.1688397377729416","0.1688397377729416","0.1688397377729416","0.2348203957080841","0.2348203957080841","0.2348203957080841","0.18052689731121063","0.18052689731121063","0.18052689731121063","0.23111002147197723","0.23111002147197723","0.23111002147197723","0.15448537468910217","0.15448537468910217","0.15448537468910217","0.1829516440629959","0.1829516440629959","0.1829516440629959","0.19143985211849213","0.19143985211849213","0.19143985211849213","0.1472868025302887","0.1472868025302887","0.1472868025302887","0.22039060294628143","0.22039060294628143","0.22039060294628143","0.15894077718257904","0.15894077718257904","0.15894077718257904","0.20391826331615448","0.20391826331615448","0.20391826331615448","0.17545688152313232","0.17545688152313232","0.17545688152313232","0.19054977595806122","0.19054977595806122","0.19054977595806122","0.22008833289146423","0.22008833289146423","0.22008833289146423","0.20686818659305573","0.20686818659305573","0.20686818659305573","0.19408224523067474","0.19408224523067474","0.19408224523067474","0.18354342877864838","0.18354342877864838","0.18354342877864838"
"260","0.2183305025100708","0.2183305025100708","0.2183305025100708","0.17774814367294312","0.17774814367294312","0.17774814367294312","0.2576751410961151","0.2576751410961151","0.2576751410961151","0.18594883382320404","0.18594883382320404","0.18594883382320404","0.22843289375305176","0.22843289375305176","0.22843289375305176","0.2509181797504425","0.2509181797504425","0.2509181797504425","0.17937365174293518","0.17937365174293518","0.17937365174293518","0.17934758961200714","0.17934758961200714","0.17934758961200714","0.18028461933135986","0.18028461933135986","0.18028461933135986","0.24453513324260712","0.24453513324260712","0.24453513324260712","0.17819330096244812","0.17819330096244812","0.17819330096244812","0.1917753666639328","0.1917753666639328","0.1917753666639328","0.14654268324375153","0.14654268324375153","0.14654268324375153","0.20398475229740143","0.20398475229740143","0.20398475229740143","0.22660580277442932","0.22660580277442932","0.22660580277442932","0.18534766137599945","0.18534766137599945","0.18534766137599945","0.20637628436088562","0.20637628436088562","0.20637628436088562","0.15951091051101685","0.15951091051101685","0.15951091051101685","0.20602506399154663","0.20602506399154663","0.20602506399154663","0.20303897559642792","0.20303897559642792","0.20303897559642792"
"270","0.2025136947631836","0.2025136947631836","0.2025136947631836","0.15633557736873627","0.15633557736873627","0.15633557736873627","0.22886936366558075","0.22886936366558075","0.22886936366558075","0.1902143359184265","0.1902143359184265","0.1902143359184265","0.21908925473690033","0.21908925473690033","0.21908925473690033","0.20024891197681427","0.20024891197681427","0.20024891197681427","0.17831626534461975","0.17831626534461975","0.17831626534461975","0.17772439122200012","0.17772439122200012","0.17772439122200012","0.16664353013038635","0.16664353013038635","0.16664353013038635","0.1705111563205719","0.1705111563205719","0.1705111563205719","0.16711977124214172","0.16711977124214172","0.16711977124214172","0.23970524966716766","0.23970524966716766","0.23970524966716766","0.17207251489162445","0.17207251489162445","0.17207251489162445","0.19362176954746246","0.19362176954746246","0.19362176954746246","0.21403111517429352","0.21403111517429352","0.21403111517429352","0.15952879190444946","0.15952879190444946","0.15952879190444946","0.23728933930397034","0.23728933930397034","0.23728933930397034","0.17598947882652283","0.17598947882652283","0.17598947882652283","0.1462075263261795","0.1462075263261795","0.1462075263261795","0.2110588699579239","0.2110588699579239","0.2110588699579239"
"280","0.1633525937795639","0.1633525937795639","0.1633525937795639","0.16860978305339813","0.16860978305339813","0.16860978305339813","0.2165924310684204","0.2165924310684204","0.2165924310684204","0.17412172257900238","0.17412172257900238","0.17412172257900238","0.21541373431682587","0.21541373431682587","0.21541373431682587","0.17686492204666138","0.17686492204666138","0.17686492204666138","0.2253025323152542","0.2253025323152542","0.2253025323152542","0.1777808666229248","0.1777808666229248","0.1777808666229248","0.19206346571445465","0.19206346571445465","0.19206346571445465","0.2211051732301712","0.2211051732301712","0.2211051732301712","0.1547440141439438","0.1547440141439438","0.1547440141439438","0.18829742074012756","0.18829742074012756","0.18829742074012756","0.15015549957752228","0.15015549957752228","0.15015549957752228","0.15850748121738434","0.15850748121738434","0.15850748121738434","0.20275458693504333","0.20275458693504333","0.20275458693504333","0.1840587854385376","0.1840587854385376","0.1840587854385376","0.16261202096939087","0.16261202096939087","0.16261202096939087","0.20547901093959808","0.20547901093959808","0.20547901093959808","0.13812822103500366","0.13812822103500366","0.13812822103500366","0.15367862582206726","0.15367862582206726","0.15367862582206726"
"290","0.20836777985095978","0.20836777985095978","0.20836777985095978","0.20811091363430023","0.20811091363430023","0.20811091363430023","0.1860896199941635","0.1860896199941635","0.1860896199941635","0.22149132192134857","0.22149132192134857","0.22149132192134857","0.17561855912208557","0.17561855912208557","0.17561855912208557","0.2137831747531891","0.2137831747531891","0.2137831747531891","0.183105006814003","0.183105006814003","0.183105006814003","0.1351902335882187","0.1351902335882187","0.1351902335882187","0.18843549489974976","0.18843549489974976","0.18843549489974976","0.16755680739879608","0.16755680739879608","0.16755680739879608","0.1648930162191391","0.1648930162191391","0.1648930162191391","0.21251000463962555","0.21251000463962555","0.21251000463962555","0.1502852737903595","0.1502852737903595","0.1502852737903595","0.190740704536438","0.190740704536438","0.190740704536438","0.20613093674182892","0.20613093674182892","0.20613093674182892","0.19062012434005737","0.19062012434005737","0.19062012434005737","0.20321689546108246","0.20321689546108246","0.20321689546108246","0.1822623759508133","0.1822623759508133","0.1822623759508133","0.18432918190956116","0.18432918190956116","0.18432918190956116","0.17440786957740784","0.17440786957740784","0.17440786957740784"
"300","0.16802272200584412","0.16802272200584412","0.16802272200584412","0.1787223070859909","0.1787223070859909","0.1787223070859909","0.16972973942756653","0.16972973942756653","0.16972973942756653","0.16917532682418823","0.16917532682418823","0.16917532682418823","0.16951920092105865","0.16951920092105865","0.16951920092105865","0.19966456294059753","0.19966456294059753","0.19966456294059753","0.1808006316423416","0.1808006316423416","0.1808006316423416","0.1458764374256134","0.1458764374256134","0.1458764374256134","0.16372372210025787","0.16372372210025787","0.16372372210025787","0.19712983071804047","0.19712983071804047","0.19712983071804047","0.16504795849323273","0.16504795849323273","0.16504795849323273","0.22198104858398438","0.22198104858398438","0.22198104858398438","0.12741786241531372","0.12741786241531372","0.12741786241531372","0.15386919677257538","0.15386919677257538","0.15386919677257538","0.21009142696857452","0.21009142696857452","0.21009142696857452","0.17508664727210999","0.17508664727210999","0.17508664727210999","0.202337846159935","0.202337846159935","0.202337846159935","0.20554032921791077","0.20554032921791077","0.20554032921791077","0.15437081456184387","0.15437081456184387","0.15437081456184387","0.14780962467193604","0.14780962467193604","0.14780962467193604"
